0MinReturn,Time,1AverageReturn,0EnvExecTime,0StdReturn,1MaxReturn,LossAfter,LossBefore,ItrTime,0AveragePolicyStd,1ExplainedVariance,1Entropy,MeanKLBefore,0PolicyExecTime,0Perplexity,1ProcessExecTime,0Entropy,1EnvExecTime,0ProcessExecTime,0AverageReturn,0ExplainedVariance,MeanKL,1PolicyExecTime,1NumTrajs,0NumTrajs,1MinReturn,1Perplexity,1AveragePolicyStd,ComputeUpdatedDistTime,1StdReturn,0MaxReturn,dLoss
-59.45014465064345,568.7244439125061,-14.826710989058677,2.9442174434661865,14.080605434804916,-0.008904282890133676,-0.006984622683376074,2.0519339560820526e-09,39.24031662940979,0.91886127,0.5913401935666373,2.665624,0.0,5.1844727993011475,14.419194,0.6180295944213867,2.6685603,3.035255193710327,0.703195333480835,-34.20566229649128,0.5382255457445654,0.0034721679985523224,21.02376627922058,465,419,-26.014393756168822,14.376917,0.9175162,0.9160168170928955,5.481753645447806,-0.28679580279295236,0.00698462473531003
-68.48424789537454,606.4760386943817,-15.97822078215616,2.9523608684539795,17.16706210871498,-0.11310411598211949,-0.003724896116182208,0.002371013630181551,37.74595093727112,0.90832996,0.5448098020883612,2.6437712,2.305297130078543e-05,4.651333570480347,14.089578,0.592613697052002,2.6454353,2.98016619682312,0.7569031715393066,-35.00474742526822,0.45818563875941254,0.0035302508622407913,20.412515878677368,462,424,-35.1548806876516,14.06615,0.9075783,0.7665867805480957,6.964408295911371,-0.06322920512086588,0.006095909746363759
-71.07053832207028,643.110467672348,-15.063117633176866,2.742161750793457,11.291326181926538,-0.49749715115683585,-0.004870659671723843,0.002960723591968417,36.63041639328003,0.8984567,0.47313067765622785,2.6224046,4.265063034836203e-05,4.708781957626343,13.7831745,0.6094603538513184,2.6234486,2.984121322631836,0.7046196460723877,-46.380003165180135,0.7583740398415579,0.003671274520456791,19.80256414413452,472,402,-38.271187782388395,13.768792,0.89798945,0.4490218162536621,7.128739239151535,-4.390616871702364,0.00783138326369226
-66.70378462568247,675.0616784095764,-15.556410728270237,2.686352014541626,14.67417238944462,-0.12462404373215072,-0.006027094088494778,0.0007863534847274423,31.9464910030365,0.88623387,0.5297987960695362,2.5953317,3.0422317649936303e-05,3.9724137783050537,13.40857,0.5229260921478271,2.595894,2.602795362472534,0.6249451637268066,-44.7109232432399,0.6453085129440966,0.003936937544494867,17.259769201278687,466,405,-30.372237704766988,13.4010315,0.8859976,0.41017985343933105,7.150384581739838,-0.5636063038050977,0.00681344757322222
-67.85685194832394,707.0071511268616,-12.659479768093338,2.6046597957611084,14.305116774634943,-0.17233716494722043,-0.0035148239694535732,0.0017070596804842353,31.939901113510132,0.87376934,0.5311732827926876,2.5663407,2.91053165710764e-05,3.574955463409424,13.034256,0.552868127822876,2.567581,2.625459909439087,0.6237931251525879,-38.605932915981455,0.5923351864438273,0.0035158335231244564,17.23608708381653,495,410,-27.473319017534152,13.0181,0.8732276,0.3442971706390381,5.765241923792682,-0.677302567253198,0.0052218836499378085
-66.39046716114503,740.4976053237915,-11.77696841407091,2.696667432785034,13.530348873400985,-0.10469063746191694,0.00023154393420554698,0.0062623219564557076,33.486536741256714,0.86311626,0.4906307830360894,2.5408409,0.0001613918720977381,4.247844219207764,12.717127,0.5422780513763428,2.5429497,2.6402454376220703,0.6379642486572266,-34.59740961398266,0.5592768482528496,0.0035669179633259773,17.786641597747803,503,410,-26.750667200539162,12.690337,0.86221486,0.6569180488586426,5.584577067669446,-1.0791090050707361,0.006030778022250161
-61.46471905665609,772.0157210826874,-11.916066190756506,2.544914484024048,11.376577735515713,-0.338643202426299,-0.002131270244717598,0.002901251893490553,31.512922763824463,0.84978783,0.483849199093351,2.5099096,4.696639007306658e-05,3.400502920150757,12.323553,0.5499687194824219,2.5115123,2.6416831016540527,0.615809440612793,-40.937168098172286,0.7118355412486279,0.003532464848831296,17.15589475631714,499,404,-24.99739050071577,12.303818,0.84913963,0.5406951904296875,5.3095083365013895,-2.0750608569164513,0.005032522138208151
-75.47253560270121,808.6988892555237,-13.53947997456112,2.575216054916382,16.576877043114575,-0.14217116050373224,-0.0052214087918400764,-1.2025858087127972e-09,36.67599368095398,0.83566463,0.4904256301907227,2.4761164,0.0,3.248452663421631,11.918749,0.6056704521179199,2.4781127,2.8493735790252686,0.6112277507781982,-34.469864123103264,0.45947744294021486,0.0032591873314231634,21.34457492828369,491,413,-36.7218910187532,11.8949795,0.8348223,0.3718833923339844,7.439517796716719,-0.15009110322829552,0.005221407589254268
-67.9219792254959,846.7231094837189,-13.071198075482771,2.8898372650146484,13.691092979804141,-0.31651652117679346,-0.0018851507920771837,0.0034765880554914474,38.018882513046265,0.82395935,0.4207740400829004,2.4489076,1.833155329222791e-05,5.702099561691284,11.5876045,0.5929622650146484,2.449936,2.87933087348938,0.799405574798584,-38.425818854626925,0.6052173262810245,0.0033053418155759573,19.74196481704712,496,404,-30.47472839717712,11.575695,0.8235362,0.4911646842956543,6.956615093324288,-1.042234085830894,0.005361738847568631
-52.89329785913182,886.3955442905426,-10.514996134079713,2.920762062072754,12.921559298274596,-0.10673670853762174,-0.0023756257724016905,0.002656039083376527,39.666584491729736,0.8143639,0.5051343240588033,2.4237456,0.0001152678596554324,5.7007787227630615,11.319464,0.6293880939483643,2.4265237,2.982149362564087,0.7798652648925781,-29.190430233384593,0.5242683798692955,0.0032508813310414553,20.737738847732544,520,426,-20.41235987034418,11.288061,0.8132347,0.7622537612915039,5.466772015330809,-0.01259775661172811,0.005031664855778217
-65.5922212062902,924.9778642654419,-12.385555745429114,3.0254859924316406,15.872004676990704,-0.006870745507129635,-0.0004258314147591591,0.005461663939058781,38.571661710739136,0.8022384,0.4732693767735371,2.3942864,6.601620498258853e-06,6.255520343780518,10.986717,0.5957441329956055,2.396687,2.8571653366088867,0.8403816223144531,-36.554779846923346,0.5164447120911562,0.0035307982470840216,19.586228847503662,490,416,-30.978374722833358,10.960374,0.8012855,0.6221930980682373,6.118398484199558,-0.14444369332278872,0.00588749535381794
-64.63561456751255,964.3142564296722,-12.650454587669614,2.875054121017456,16.20364141800699,-0.05014185101610158,-0.0028798587154597044,0.0019655576907098293,39.32397270202637,0.79151237,0.3943447344902623,2.3672192,0.0003977007290814072,5.073685169219971,10.694907,0.6056952476501465,2.3697677,2.8356094360351562,0.7306725978851318,-38.273055906234234,0.5309163811806372,0.00402979226782918,21.120553731918335,502,414,-32.49772862023337,10.667686,0.7904915,1.1864173412322998,7.358016223929171,-0.11306248849578798,0.004845416406169534
-71.14374247005402,996.6890594959259,-12.532949349324356,2.571922779083252,14.174117903070739,-0.10440869701220613,0.00015989001258276403,0.004156341776251793,32.36884546279907,0.7774134,0.532419264771446,2.3297248,6.074951306800358e-05,3.5875961780548096,10.316064,0.5819759368896484,2.3337023,2.7419042587280273,0.6440820693969727,-38.574448122354525,0.5921059685662837,0.0036375285126268864,17.273693799972534,486,405,-38.32710810466499,10.275113,0.77585465,0.9939117431640625,7.174886605921642,-0.009855368749989152,0.003996451763669029
-61.8310163156568,1031.3189914226532,-11.013111452967433,2.463505983352661,13.465358967659439,-0.006001778696723876,-0.0027595912106335163,0.0007405144860967994,34.62691330909729,0.7658109,0.4547469401501162,2.3014076,8.508627615810838e-06,3.3658783435821533,10.011341,0.5765953063964844,2.3037186,2.803907632827759,0.6223347187042236,-29.374391291826925,0.48135857896396406,0.0033250360284000635,18.54773497581482,504,418,-25.91427144553412,9.988232,0.76492316,1.0384750366210938,5.681154479791975,-0.4172883350956244,0.0035001056967303157
-58.65911475635551,1066.4629092216492,-10.846477972797404,3.357313632965088,10.755424566342626,-0.11128820043628682,-0.004550844430923462,0.00035030237631872296,35.1368887424469,0.7523156,0.4330862658057604,2.2684321,0.0,5.391913652420044,9.660636,0.5698621273040771,2.2680595,2.6389548778533936,0.8229544162750244,-38.96496102392582,0.7143291853517022,0.003526186803355813,17.748432159423828,522,400,-26.111522920542317,9.664237,0.7524614,0.5323009490966797,6.542065960855174,-18.239929415945497,0.004901146807242185
-67.92890727196823,1099.4187362194061,-10.852183791770743,2.4327340126037598,13.791446951416216,-0.018334878952155603,0.0012529278174042702,0.0056449249386787415,32.95023727416992,0.7374626,0.19331978674343375,2.2273867,3.75048621208407e-05,3.57641339302063,9.284247,0.5758740901947021,2.2283192,2.6937382221221924,0.65090012550354,-37.446581984183965,0.5804660225367878,0.0035633251536637545,18.194565534591675,552,403,-38.43427013721248,9.275595,0.73711455,0.697972297668457,8.63923233158281,-4.213987076807354,0.004391997121274471
-62.583786359912295,1137.532685995102,-10.308594537952718,3.0265917778015137,11.328375215059292,-0.013232960853414175,-8.558780245948583e-05,0.005543260835111141,38.10001564025879,0.72497743,0.3531939253355697,2.1928468,0.00011349755368428305,5.0964789390563965,8.971693,0.586867094039917,2.1940744,2.7860894203186035,0.7740161418914795,-41.304567273536975,0.7146401750065159,0.003469479037448764,19.818527221679688,532,403,-27.874161424635236,8.960686,0.72452456,1.1622755527496338,6.5045957315410865,-6.068631696679381,0.005628848637570627
-63.39454116849268,1177.477656364441,-10.393213032997638,2.8009157180786133,15.985921686819507,-0.009449702139871537,0.00336313690058887,0.0075555904768407345,39.93024253845215,0.7143673,0.20112036741037576,2.1630147,0.0004824741918127984,5.39322566986084,8.712952,0.5954225063323975,2.1648107,2.980550765991211,0.7818434238433838,-36.05753928216446,0.5149509087842454,0.004096128046512604,20.9339599609375,546,423,-33.801132063431695,8.697317,0.7137388,1.0242211818695068,8.207084391035794,-0.005644252765015294,0.004192453576251864
-56.84454054817466,1216.6326005458832,-9.963368918278316,3.036226511001587,12.892413937210435,-0.11330359380131713,-0.0016983672976493835,0.0030650203116238117,39.149152517318726,0.6995248,0.5279004170014869,2.1213818,2.603150460345205e-05,4.66221284866333,8.354443,0.6337165832519531,2.1227934,3.0290801525115967,0.7747552394866943,-34.14347292801749,0.5710274098428292,0.0036165586207062006,21.02754020690918,520,408,-24.91062869920512,8.342657,0.6990371,0.8965258598327637,5.6251858063099895,-1.0619673680666455,0.004763387609273195
-70.69204404365091,1256.3776321411133,-12.676075486658414,2.8725998401641846,15.851705405361738,-0.005236669258394573,0.0012123247142881155,0.0012123247142881155,39.73891282081604,0.686105,0.3055286639425846,2.0831215,0.016746971756219864,4.050047159194946,8.037973,0.6464700698852539,2.084177,2.9965245723724365,0.6973109245300293,-42.242872951221,0.5870937221931822,0.016746971756219864,21.225024700164795,520,408,-36.59883502808469,8.029494,0.6857383,1.3338687419891357,9.430718054145666,-1.4021700895228137,0.0
-62.667962840659406,1293.2697093486786,-9.153829327912455,3.094914197921753,14.645742492996245,-0.003560818068413321,-0.00025607628049328923,0.0025676742661744356,36.88900113105774,0.686105,0.2578888370530368,2.0837197,3.580186239560135e-05,6.385887145996094,8.037973,0.5531449317932129,2.084177,2.672654151916504,0.88395094871521,-32.791162640080756,0.49612637061878884,0.003310002852231264,17.69475531578064,574,415,-30.56924048369563,8.034299,0.68595177,0.7905607223510742,6.969123458276155,-0.23944324034891812,0.002823750546667725
-52.53421310261402,1326.3700668811798,-9.653514560496047,2.370617151260376,10.00908020797509,-0.10040798802776654,-0.0029121749103069305,0.0017067216103896499,33.09587240219116,0.67111164,0.37019224136992823,2.0390995,0.0,3.5222952365875244,7.6895347,0.5665609836578369,2.0398602,2.6472301483154297,0.6890110969543457,-35.41230660929925,0.7037315321785576,0.003360189264640212,17.935913562774658,557,400,-24.426918593221888,7.6836867,0.67086154,1.2003729343414307,6.524347720708657,-16.46010342152171,0.00461889652069658
-68.48682714950424,1363.1465346813202,-12.937889605193368,3.048064947128296,15.299918648918469,-0.10652760176436742,-0.002393273636698723,0.0031907022930681705,36.760939598083496,0.6626443,0.3943090700734212,2.0140064,5.644046177621931e-05,5.462763547897339,7.4953294,0.5716843605041504,2.01428,2.849566698074341,0.7631633281707764,-41.07661864775499,0.5920228636464164,0.0037141700740903616,18.992273807525635,495,408,-36.61357162037974,7.493278,0.6625499,0.7065112590789795,8.465150753091839,-0.30478692173864047,0.005583975929766893
-62.157823609546924,1395.831027507782,-12.226044990285505,2.6674084663391113,18.302858885146616,-0.036766361771964705,-0.007579310797154903,0.0003952961415052414,32.6772985458374,0.6568542,0.42012481206913044,1.9940673,0.0003735240316018462,3.2455623149871826,7.364086,0.5778262615203857,1.9966149,2.6717422008514404,0.6307120323181152,-35.03170417287653,0.4445226172532586,0.004399177618324757,18.090173721313477,505,436,-33.44561758619892,7.345349,0.65603775,1.0497751235961914,8.246338341165146,-0.009124200802433318,0.007974606938660145
-56.928232378625324,1431.7566311359406,-9.633823324260723,2.4669950008392334,11.73553714865585,-0.10681017009330802,-0.0012335978681221604,0.0025047766976058483,35.89917969703674,0.655592,0.27997141070201004,1.9913689,3.368853867868893e-05,3.2914481163024902,7.3366466,0.6037123203277588,1.9928819,2.9387097358703613,0.6011474132537842,-37.85589239397136,0.6675566169211642,0.0034405163023620844,20.73976993560791,537,403,-26.404663986213613,7.325555,0.6550988,0.4586818218231201,6.408423675085302,-2.0719882276412553,0.0037383745657280087
-65.20180502835261,1470.2111279964447,-11.301282907852535,2.8731369972229004,13.241585980283055,-0.00958567274717444,-0.001986125949770212,0.0021022805012762547,38.44891858100891,0.646389,0.32615920835934864,1.9622972,3.907437712769024e-05,5.794613599777222,7.133758,0.6023497581481934,1.9648381,2.9462637901306152,0.7839670181274414,-38.46083157787822,0.6150893454832775,0.0034858020953834057,19.967854022979736,513,401,-31.429987322549245,7.1156545,0.64556277,0.5288584232330322,7.815441675446018,-6.9391638934423145,0.004088406451046467
-62.06084180953211,1512.0308101177216,-8.84532145836763,3.1568591594696045,17.315503617440662,-0.0037366331080282912,0.0014000535011291504,0.005318823270499706,41.81403422355652,0.63852507,0.27081985522375396,1.9388709,0.0003129433316644281,6.582361459732056,6.9607096,0.6200487613677979,1.9402814,3.008873462677002,0.8326003551483154,-30.599014786736657,0.3928438377595981,0.004319661296904087,21.801841497421265,577,440,-28.471780509228598,6.950898,0.6380754,0.7765135765075684,6.652042479219704,-0.005764325880175793,0.003918769769370556
-63.45758561274507,1556.0577664375305,-9.321367357682629,3.000260591506958,10.16335857839216,-0.30455659439774124,-0.0003504093619994819,0.004739685449749231,44.014442682266235,0.624398,0.21567106400931058,1.8948185,0.0,6.946719408035278,6.657386,0.6260569095611572,1.8957269,2.9339089393615723,0.9027137756347656,-41.799916072390154,0.7629563050673958,0.0034262666013091803,23.7480366230011,578,400,-29.93019258121099,6.6513414,0.62412107,0.9206962585449219,7.581605866687904,-21.20481776293398,0.005090094811748713
-65.87860717869866,1594.951724767685,-12.9936285580935,2.9557137489318848,19.417042001799384,-0.049129575877120905,-0.0026842919178307056,0.0021901389118283987,38.88817501068115,0.615581,0.3798249877934018,1.8646067,0.0005991867510601878,5.705987930297852,6.4706135,0.5852384567260742,1.867271,2.6732900142669678,0.9122729301452637,-34.23699059736734,0.39035787165089675,0.003872260684147477,20.610629081726074,507,435,-32.57171543026298,6.4533973,0.6147608,1.5236527919769287,8.99662817762192,-0.0068139851568803965,0.004874430829659104
-67.47355623553905,1628.5992798805237,-15.329262504976793,2.832374334335327,19.140935768157103,-0.10569659879332621,-0.004947615321725607,0.0023580603301525116,33.63037824630737,0.6108276,0.4148213593304234,1.8505638,0.001364849042147398,3.57256817817688,6.370019,0.545703649520874,1.8516024,2.6498076915740967,0.7019293308258057,-43.33474064901875,0.501302802012862,0.004300658591091633,18.285572290420532,504,407,-33.17501987945656,6.363406,0.6105206,1.146970272064209,10.420205653915358,-0.11010907062792308,0.0073056756518781185
-63.393117341090495,1665.6678476333618,-9.71918754397644,2.5425093173980713,15.013538283678836,-0.007429182800359424,0.0014344563242048025,0.004063586704432964,37.05815291404724,0.6110811,0.2482188339050232,1.8508283,0.0002189978549722582,3.8350841999053955,6.3745136,0.5810654163360596,1.8523078,2.8894615173339844,0.6053023338317871,-35.59552486083137,0.5333551537490877,0.0034037053119391203,21.78215456008911,561,412,-29.666810915215333,6.3650894,0.6106247,0.3405759334564209,7.296816953061604,-0.006974362469821531,0.002629130380228162
-67.92280110668322,1701.0349371433258,-11.164558876918615,3.946378707885742,16.527725544107078,-0.22939757727977236,-0.006988026201725006,0.0007749370415695012,35.35434126853943,0.6030588,0.3318190978455726,1.8263079,1.0708580703067128e-05,3.7056562900543213,6.2085657,0.5525710582733154,1.8259299,2.765899658203125,0.6350319385528564,-41.71992782635702,0.5805900086979783,0.003345753997564316,18.639815092086792,540,420,-33.081581243227106,6.2109127,0.6031687,0.38280487060546875,9.027726989366018,-0.3903320580353322,0.007762963243294507
-50.653120653325836,1733.9076170921326,-9.14071393655557,2.512784242630005,11.352047316390943,-0.002763397767290509,-0.002395208925008774,0.0017981765558943152,32.868712186813354,0.6026621,0.33273079548992746,1.8226501,3.605520760174841e-05,4.17876124382019,6.1990986,0.5459945201873779,1.8244039,2.67396879196167,0.6414895057678223,-37.168491538258024,0.669654062347859,0.003463579574599862,18.178509950637817,551,401,-22.70616289238483,6.188236,0.60214895,0.3745145797729492,6.159276734132656,-10.083158617324857,0.004193385480903089
-66.06529556246988,1771.2538106441498,-13.598894074374575,2.847247362136841,14.182476154618957,-0.06498073917556457,-0.0024274096358567476,0.0040724556893110275,37.33451771736145,0.59648377,0.4431505476194345,1.8044819,2.339916318305768e-05,4.814930438995361,6.071964,0.5824720859527588,1.8036821,2.833010673522949,0.7140743732452393,-42.96939976905806,0.6358579614003756,0.0034235664643347263,19.499643087387085,485,401,-33.70660149016501,6.076822,0.5967243,0.7332644462585449,8.281520612685428,-7.191024601361939,0.006499865325167775
-60.4565296164266,1812.8425207138062,-9.730925022830938,2.8767881393432617,12.456962236968177,-0.008728493657405616,0.001715629710815847,0.001715629710815847,41.582778453826904,0.592449,0.34988584211272966,1.7872322,0.012460827827453613,4.912009239196777,5.990624,0.6125710010528564,1.7901956,2.977440595626831,0.8785464763641357,-38.58711545966044,0.6447764118322149,0.012460827827453613,22.056323051452637,542,401,-23.456432210401918,5.9728975,0.5915912,0.9842486381530762,6.632662196401032,-7.03543270045646,0.0
-60.09705498596928,1853.9291696548462,-10.275040542368167,2.928847312927246,9.224747490018476,-0.10153076883859925,-0.007894937880337238,0.00037308409810066223,41.080894231796265,0.59244895,0.37195787010521086,1.7873352,0.0,4.982501268386841,5.990625,0.6078081130981445,1.7901957,3.0097286701202393,0.7328612804412842,-42.541660940978154,0.8014813134810012,0.004969263914972544,22.1960129737854,532,400,-26.348131446306486,5.9735126,0.59159905,1.4174845218658447,7.1890702002059825,-23.67363660266833,0.0082680219784379
-66.542493121659,1892.970771074295,-13.41840218927236,2.7785847187042236,15.593045656897406,-0.10013487829802925,-0.002626434899866581,0.0025991471484303474,39.036030769348145,0.5918675,0.3108634600179043,1.7840524,0.0,5.858213424682617,5.9777226,0.5708975791931152,1.7880397,2.82875657081604,0.7580041885375977,-39.49244690242503,0.549246250019253,0.0036089702043682337,20.545717000961304,508,400,-33.36024342449081,5.953935,0.5907094,1.0988855361938477,9.416972506694952,-13.853337546115464,0.005225582048296928
-63.97938117790293,1927.0222692489624,-9.36416791882369,2.5022494792938232,20.04755588712929,-0.002034735436714845,-0.0016818481963127851,0.0033949885983020067,34.0469753742218,0.58636415,0.20659055200047627,1.7683126,0.00037238234654068947,4.161594867706299,5.868561,0.5317404270172119,1.7696095,2.637392044067383,0.6865220069885254,-32.32279310396141,0.3652661221520135,0.0035522247198969126,18.274542331695557,616,452,-30.617872246607153,5.860955,0.5859795,0.9078760147094727,8.765920785617684,-0.0042041421516680055,0.005076836794614792
-61.38392101818489,1961.2013816833496,-9.779067912447978,2.6019294261932373,14.126978382780988,-0.058080323172072436,-0.004134915303438902,0.0016563426470384002,34.17611360549927,0.5826568,0.370813073588235,1.7548503,0.0008250772370956838,3.224792718887329,5.7949944,0.5489532947540283,1.7569945,2.677495241165161,0.6406636238098145,-31.496973647544884,0.4842830769349913,0.004298844374716282,18.754626750946045,557,403,-26.627896635005975,5.782582,0.582034,0.6242330074310303,7.062557764481776,-4.8257648936754425,0.005791257950477302
-58.2792191460846,2000.3619420528412,-9.05300854181135,3.1467199325561523,15.641171126842739,-0.08644202772083874,-0.001653138897381723,0.002993927337229252,39.15506076812744,0.5758143,0.27195523813190825,1.7299862,0.00019313774828333408,5.060268402099609,5.6600604,0.5543088912963867,1.7334346,2.6861069202423096,0.7838926315307617,-28.09074518367753,0.39829261145690953,0.004066760186105967,21.812761783599854,558,437,-25.907835167058277,5.640576,0.57482594,0.9122552871704102,6.439277151440526,-0.001522195742363132,0.004647066234610975
-66.65074207436152,2035.6925177574158,-7.863518197881441,2.675532341003418,17.30564171997355,-0.004171927050405435,-0.0021081394515931606,0.00173291121609509,35.32489061355591,0.5687066,0.15918861024931297,1.707099,0.0017756054876372218,4.20060396194458,5.517992,0.5967750549316406,1.708014,2.745208501815796,0.7387139797210693,-31.974920325941817,0.42254218425925916,0.004549846518784761,19.295000791549683,638,440,-34.4216321757936,5.512945,0.56844616,0.4265170097351074,7.7285414838141016,-0.0031279717750038573,0.0038410506676882505
