0MinReturn,MeanKLBefore,0AveragePolicyStd,0AverageReturn,1StdReturn,LossBefore,0Perplexity,0NumTrajs,0ExplainedVariance,1Entropy,ItrTime,1Perplexity,0PolicyExecTime,0StdReturn,LossAfter,1ProcessExecTime,dLoss,1AverageReturn,MeanKL,0EnvExecTime,0MaxReturn,Time,0ProcessExecTime,1MaxReturn,1EnvExecTime,ComputeUpdatedDistTime,1ExplainedVariance,1NumTrajs,0Entropy,1PolicyExecTime,1MinReturn,1AveragePolicyStd
-65.60153637914502,7.73189021856524e-05,0.51270634,-38.13008331320276,7.925918401178835,0.0031717070378363132,4.4890385,831,0.530537498052938,1.5000808,31.14083456993103,4.4820514,1.2109131813049316,16.455321794348695,-0.004021748434752226,0.6263597011566162,0.007193455472588539,-10.893903836434227,0.006751772947609425,2.7573578357696533,-0.005543787821863761,1338.0657286643982,0.6321403980255127,-0.004938335779668945,2.9088172912597656,0.7456130981445312,0.28374941227436157,1069,1.5016385,17.213374853134155,-28.244810214444065,0.5123079
-66.15158297269284,9.304077684646472e-05,0.51026547,-36.925179192901496,7.971174967804455,0.0009301500394940376,4.4467072,820,0.553300477413865,1.4915304,31.00920534133911,4.4438915,1.3182268142700195,15.052388826905405,-0.005918232258409262,0.6255273818969727,0.006848382297903299,-10.182658416636052,0.009278642013669014,2.8324732780456543,-0.09195000999066946,1369.0775833129883,0.6398158073425293,-0.10847887272128348,2.8790276050567627,0.6147482395172119,0.25389192212209954,1094,1.4921639,17.739509344100952,-32.651044066260894,0.51010394
-61.233187193233164,7.353899127338082e-05,0.50467265,-37.41834291353195,7.212515420573257,0.0030948291532695293,4.3494816,812,0.5921877648342346,1.4699377,31.728964805603027,4.348964,1.6508586406707764,13.852195454786417,-0.0020547916647046804,0.6347899436950684,0.00514962081797421,-9.505653484716829,0.00733568100258708,2.934520959854126,-0.008205643699149025,1400.810260772705,0.6516842842102051,-0.002706040576972044,2.8755366802215576,0.6725811958312988,0.28552880251239277,1120,1.4700567,17.804723024368286,-28.87168683665657,0.50464195
-68.79275411870762,8.57622580952011e-06,0.49935302,-38.34188337233762,8.54606655077377,0.002726503647863865,4.2587295,805,0.5433916463788383,1.4490175,30.625041484832764,4.2589283,1.6453847885131836,15.411962430344623,-0.0022038682363927364,0.6253402233123779,0.004930371884256601,-9.724478505426507,0.009915031492710114,2.8524155616760254,-0.7345295101097165,1431.4381198883057,0.6898658275604248,-0.003906362906830434,2.8397529125213623,0.6347737312316895,0.21524449188459205,1168,1.4489709,16.94549298286438,-32.50942590909905,0.49936563
-67.11273890155857,0.0,0.49401104,-38.23973954722674,8.676143633740653,0.002274751663208008,4.168166,800,0.5808105677557455,1.4260516,30.33735489845276,4.1622324,1.2599668502807617,14.17516887917659,-0.0033360898960381746,0.609825611114502,0.0056108415592461824,-11.344749684182108,0.0074941059574484825,2.732452630996704,-14.174180437827724,1461.7782762050629,0.6244285106658936,-0.10343237476428305,2.8742787837982178,0.7826809883117676,0.27104218370466626,1072,1.4274762,17.15097689628601,-33.91184543833534,0.49366027
-54.9402238051553,3.461479991528904e-06,0.4900145,-36.50994417307934,6.205714901941298,0.004179501906037331,4.10102,847,0.5525443319571284,1.4105568,30.82083487510681,4.0982366,1.3188326358795166,15.795337998812034,-0.0036069501657038927,0.6239800453186035,0.007786452071741223,-9.423045991833703,0.00940682552754879,2.8086249828338623,-0.003574302356280291,1492.6018378734589,0.6333563327789307,-0.0009104488011756747,2.905362606048584,0.6285204887390137,0.36538114405680466,1071,1.4112357,17.63530468940735,-23.68765935732876,0.48984894
-63.17067257613553,0.00023366529785562307,0.48410228,-32.21480549013469,6.352369144253163,0.00140483770519495,4.002571,813,0.4713014168268118,1.386624,32.3185932636261,4.0013185,1.1762771606445312,14.991797162400186,-0.002433391287922859,0.6724262237548828,0.0038382289931178093,-3.457027546250369,0.007154996506869793,2.774655818939209,-0.45905407337536164,1524.9233462810516,0.6574351787567139,-0.0021224472423237366,2.923069953918457,0.6315398216247559,0.27354933539684834,3023,1.3869369,17.96233630180359,-26.871363844521166,0.48402733
-64.26879338730424,0.00011419367365306243,0.47621357,-39.77371603165037,8.408590101738856,0.002403437625616789,3.873194,821,0.5671704103223821,1.3532974,31.173925638198853,3.8701658,1.296492576599121,15.858249478796147,-0.003480238141492009,0.6375455856323242,0.005883675767108798,-12.499542046592884,0.0068235211074352264,2.8143937587738037,-0.10843069617849221,1556.1000185012817,0.6457946300506592,-0.0034411076034321585,3.0599844455718994,0.617046594619751,0.36128850070324126,1012,1.3540795,17.471134424209595,-29.468627176913042,0.47602746
-71.8734542564214,0.0,0.47523242,-41.36227863103857,9.422398805373433,0.0024943160824477673,3.8573244,800,0.5834939376873156,1.3488477,31.402483701705933,3.8529835,1.6166138648986816,15.22903322939352,-0.002843716414645314,0.6014888286590576,0.0053380324970930815,-11.806891162149684,0.00655157258734107,2.8921494483947754,-14.784246801563985,1587.5052618980408,0.6364076137542725,-0.23234406964513188,2.962918996810913,0.6830482482910156,0.23315544946803968,1080,1.3499738,17.552368879318237,-38.59002413721344,0.47496557
-67.45878189543885,3.179986742907204e-05,0.46722284,-37.194206069025746,7.88762250060511,0.0021637878380715847,3.7282674,802,0.5809959039728451,1.3155646,32.107736349105835,3.7268548,1.6451077461242676,13.759187627104717,-0.0022860178723931313,0.6499044895172119,0.004449805710464716,-9.630856037211789,0.009049779735505581,2.966668128967285,-6.072036572951055,1619.616064786911,0.6319477558135986,-0.0032074003685637243,3.008349657058716,0.653292179107666,0.2053344387861753,1126,1.3159436,18.11096167564392,-34.77018675317872,0.46713552
