 1MinForwardProgress,0NumTrajs,1AveragePolicyStd,1Perplexity,0StdReturn,0Perplexity,1TotalExecTime,0StdForwardProgress,1MinReturn,0ExplainedVariance,0MinForwardProgress,ComputeUpdatedDistTime,1ExplainedVariance,1AverageReturn,0TotalExecTime,dLoss,1MaxForwardProgress,0AveragePolicyStd,1AverageForwardProgress,0AverageReturn,0MaxForwardProgress,MeanKL,MeanKLBefore,0MinReturn,ItrTime,LossBefore,1Entropy,LossAfter,Time,0Entropy,0MaxReturn,1StdReturn,1StdForwardProgress,1MaxReturn,1NumTrajs,0AverageForwardProgress
-3.505171098582205,702,0.9974589,83330.29,232.01181407708467,83467.73,83.04080057144165,0.988783243567759,-687.3377446117843,0.06767495986899974,-2.9210768125583915,0.7660322189331055,0.05314976575159647,125.26970390040337,86.88140082359314,0.01592965065356111,3.052708731529395,0.9976631,-0.034054194325809105,132.26139833382186,4.1688073816822016,0.009770863689482212,6.64624385535717e-05,-663.6317261546146,196.8316593170166,0.00011117956455564126,11.330567,-0.01581847108900547,1754.272610425949,11.332215,738.1273986125975,225.36796728240336,1.001980117500402,705.9001841393396,698,-0.013537508573099736
-3.2754651585683177,697,0.99780905,83536.05,233.41909760460356,83593.27,83.90120196342468,1.0296671839743683,-712.2973683887138,0.08222539179733623,-4.290450789408984,0.7129390239715576,0.07609614991245406,122.26437946130388,84.75724601745605,0.016038853587815538,4.530262399366444,0.9978873,0.11225913357418249,114.55358622246877,4.137964013441597,0.009868660010397434,0.0,-707.278765984536,194.13375306129456,4.42340096924454e-05,11.333034,-0.015994619578123093,1948.4126415252686,11.333718,692.4034015870182,228.4984697706852,1.0281019693571087,675.6673723780931,675,-0.04512541002975546
-4.1902419597401686,702,0.9965667,82719.266,238.78415205047563,82604.25,82.11001777648926,1.0094203326607623,-630.2820677925231,0.08158437082653136,-4.425173605136544,1.4089324474334717,0.09938469350052481,146.2438871838812,86.59269762039185,0.013272647556732409,3.359452078907639,0.9963891,-0.09608757352791082,137.98983493376795,7.664458613314665,0.007633815053850412,0.0012689650757238269,-866.2921659351772,192.45178151130676,0.00018501449085306376,11.323208,-0.013087633065879345,2140.870718717575,11.321816,715.5597670959355,239.34412329033003,0.9890744442220984,718.2001173465335,683,0.057586811297727386
-3.7528404504926534,664,0.9956211,82097.93,195.31848740057214,82169.055,81.12630128860474,1.0042790666519321,-582.055477626001,0.09924763658357316,-3.656400257963336,1.1674365997314453,0.09571133264493126,161.64303202578645,83.83888077735901,0.01606650566100143,4.209164128048551,0.9957281,0.06026728263968364,159.01569130923545,3.549739937554237,0.009852968156337738,3.957341050409013e-06,-480.44524839390385,187.78437066078186,-0.00040053288103081286,11.315668,-0.016467038542032242,2328.661618709564,11.316534,653.5195741423194,196.75347925688308,0.9980288128470207,647.5104853831907,670,-0.04345544707071757
-2.9055713436424435,667,0.9977977,83532.7,226.97352380922115,83517.81,84.006671667099,1.0113435653339904,-510.92580197704206,0.09285586776176968,-3.919650391286847,1.4397284984588623,0.09041893441830628,159.94622448693488,84.99170660972595,0.016372333746403456,3.3404539353000215,0.99777454,0.018444521677929898,162.94362787097978,4.011034262066953,0.009916646406054497,4.459462616068777e-06,-470.2302759976066,194.52500677108765,-0.001061661634594202,11.3329935,-0.017433995380997658,2523.198492527008,11.332815,700.7017373583103,230.7850090524053,0.9753218777080069,701.4171616967141,674,-0.004963461820757079
-3.77518306357107,675,0.9964335,82629.78,199.1653961636468,82768.04,85.7442877292633,0.9433736349254132,-610.3510376609354,0.0758649530597475,-4.204837590304229,1.4274704456329346,0.07298150822242289,121.74470796538172,83.10849332809448,0.013092010864056647,3.1816854608299607,0.9966426,-0.007472642743909098,122.10202996024812,3.414689006627897,0.006660440005362034,0.0002887073205783963,-559.6097923549801,192.6914496421814,-0.0012054521357640624,11.322125,-0.01429746299982071,2715.9068233966827,11.323797,637.5871719987006,211.57187645202256,1.0440945232115129,675.1657917291614,664,-0.009788990216665818
-2.930330237236566,666,0.99766874,83439.39,211.7268355738748,83436.92,84.72071599960327,1.0104591411395292,-440.8900454579448,0.1436156132803702,-3.485241841968923,1.5406379699707031,0.1327240859046398,204.08337531893324,87.11072754859924,0.015838647494092584,3.0300220766751838,0.9976599,-0.0010154034312452225,192.81600781312056,4.1735669969888445,0.009861514903604984,5.475800935528241e-05,-474.24195435977913,195.79356360435486,0.0010739762801676989,11.331876,-0.014764671213924885,2911.7067923545837,11.331846,747.3113449015048,216.7592090673637,0.905386738956536,727.1609828655694,662,-0.005771528624632162
-4.059447530746084,655,0.99639416,82564.24,250.27419864189608,82600.55,82.33174109458923,0.9579499151104423,-623.0782961282717,0.048074212900862445,-3.5232269928373445,0.7256152629852295,0.05749422303585605,112.58685454272789,81.7057375907898,0.013238735031336546,3.2880915339831103,0.9964466,-0.0271596130546222,105.55758205369881,3.5826597098703874,0.009023139253258705,0.0024381503462791443,-571.3072392322993,190.24980449676514,0.00355969974771142,11.321332,-0.009679035283625126,3101.9716868400574,11.321772,690.6028297229974,234.7675644362454,0.9536665529577871,687.4229632049468,676,0.030166706839887807
-3.458073396348161,649,0.9932178,80456.13,176.65735034936614,80406.27,84.8618369102478,1.030114605571641,-295.18171248085184,0.16860529135200641,-3.231843305400779,0.7485072612762451,0.1996987116466623,212.50197234883854,84.97610712051392,0.012640312314033508,3.562190901302271,0.99314076,0.026404536537858927,193.7316898862689,3.0896813630890003,0.007774254307150841,0.001351082231849432,-406.770744729197,192.83286786079407,-0.005091730505228043,11.295467,-0.01773204281926155,3294.8109772205353,11.2948475,678.8523878953354,170.97266754952472,0.9848705011903134,648.3093036569031,651,0.039334962285108965
-3.864074682394022,659,0.99162227,79420.19,189.24388069797504,79324.055,80.97196769714355,0.9666431345045513,-387.0053797986388,0.18489135401733248,-3.416325892459198,0.811654806137085,0.19967057293419443,212.64107074158466,80.16157937049866,0.015655668637919007,2.954016936565988,0.99147075,0.012158894787404857,208.0754511468214,3.7266866730038872,0.009994870983064175,3.646937329904176e-05,-451.12585008823845,186.2451684474945,5.956757740932517e-05,11.282508,-0.015596101060509682,3481.0624463558197,11.281297,736.5151901057434,200.01326014987205,0.9763879995250336,728.4554123424103,640,-0.017805355886754935
-3.55155859561876,652,0.9917483,79530.24,206.24438883117995,79521.06,81.05059862136841,0.9737920421980656,-514.4861534267354,0.11023970868957733,-3.5359587351054134,0.83170485496521,0.11911183617667276,153.48971843684117,80.5233244895935,0.015750028383990866,3.927867125160596,0.9917316,0.03856368250514869,156.04817836933185,3.292126237551759,0.00989600457251072,1.1729325706255622e-05,-542.8799998620852,189.25103116035461,1.915004577313084e-05,11.283893,-0.015730878338217735,3670.320494890213,11.283777,713.2634331563075,202.02546886199954,0.9822631752956628,706.2258117710019,657,0.09348027227184585
-3.2561695994480666,652,0.99165773,79479.14,247.1068661448607,79570.76,79.8991527557373,0.9630912004485356,-763.513233687102,0.09931196084345473,-3.6915669444461967,0.7701547145843506,0.1124652348278895,189.73867497040314,76.14591646194458,0.016150029958225787,3.612627860362556,0.9917983,0.017621373879941553,181.31522508579837,2.957129972686133,0.009925483725965023,3.014126377820503e-05,-768.8627598175091,180.5129430294037,-0.0019496207823976874,11.28325,-0.018099650740623474,3850.848030567169,11.284402,746.2779268461618,251.56742406434694,1.0023469783457182,720.3165897109093,646,0.035772438800458696
-3.4415839144414457,632,0.9925688,80050.12,241.52346943611366,80185.66,83.62335848808289,0.9993240820370524,-582.7135291326406,0.05825314021263284,-3.0611569144609456,0.8020234107971191,0.07101903490990458,124.76620702783383,82.05968499183655,0.012547376099973917,3.1239100391736145,0.9927769,-0.01138070934017357,112.03574053807483,4.992342566259406,0.007618410047143698,0.0012054123217239976,-542.8172475995352,193.8006193637848,0.002889694180339575,11.290408,-0.009657681919634342,4044.6551945209503,11.2921,667.5866990436929,249.92541327594074,0.9590780137528508,689.4145790905336,645,-0.006644041564177682
-2.848185013632124,636,0.993145,80426.83,203.75320626134072,80371.01,79.50778889656067,0.9411007977018115,-558.2571763395046,0.11304717866272918,-2.81063574555898,0.7554266452789307,0.11533272672588402,169.9119967944581,78.68189287185669,0.012944740243256092,2.916592152936273,0.99305713,0.03972163782511572,166.57578875357842,6.008064767184812,0.007424247916787863,0.0008173006935976446,-483.02315418184764,182.61661028862,-0.004878305830061436,11.295103,-0.017823046073317528,4227.278329372406,11.294409,694.9321905458087,210.0719979565297,0.9762462911801032,683.1473038289017,630,0.041424448670825724
-2.93440388233698,645,0.9930997,80365.18,204.64480146169734,80337.52,79.93803286552429,0.9900411558545018,-601.7526439086511,0.059141585604622904,-3.5342730990074687,1.407256841659546,0.06954692382190075,119.3361599648775,83.83090043067932,0.01305992272682488,3.4047338911097933,0.9930567,0.016600015080868925,126.53876904965966,3.2397722544669683,0.006512296386063099,1.802350379875861e-05,-537.9482783429214,189.60091376304626,0.00030268379487097263,11.294336,-0.012757238931953907,4416.897001981735,11.293992,662.5287265051589,202.02968281314753,0.9064653728249313,683.8403571251346,642,-0.007919281582033866
-5.372323237978462,621,0.9922774,79849.055,223.34714770588968,79853.016,79.3591639995575,0.9581925966604236,-411.3050289854459,0.07276583634676204,-2.879209123828836,1.0520644187927246,0.0830150256913339,148.30056580464267,80.55431389808655,0.012557958019897342,2.9678530937786776,0.9922814,0.07057401987768921,151.74657863222708,2.988696621666675,0.006891447585076094,0.00047247562906704843,-429.2495417360574,188.25820565223694,-0.0037216872442513704,11.287893,-0.016279645264148712,4605.161412715912,11.287943,721.4990889114206,218.47197662021765,1.0264012091143824,715.3232367889174,617,0.056800920221273206
-3.4724038891478948,628,0.99088305,78954.914,218.85355008727967,79011.19,82.1103789806366,0.9414170384927073,-406.34733600774905,0.0806536921240717,-3.613562173226829,2.5380325317382812,0.08597160588203534,141.3032614276839,84.19588708877563,0.015262336159139522,2.8438801742046724,0.9909687,0.049317644843019495,138.3912150990306,3.0768156840409007,0.009828385896980762,1.6440644685644656e-05,-520.9708800105584,195.3571217060089,2.144059726560954e-05,11.276632,-0.015240895561873913,4800.525026798248,11.277345,713.4904934555484,210.2896611602483,0.9228758974984405,742.6922615216284,640,0.015521871958639941
-2.920931680067168,629,0.98932505,77949.16,176.80450546802166,77966.03,78.21230268478394,0.9938316540916398,-359.4824288469045,0.17613057217979988,-2.7391114170256463,1.265979290008545,0.16299828938492888,200.4254242526723,83.11270761489868,0.015953146532410756,3.3184465752631236,0.9893439,0.11581761938270743,195.41671860869172,3.9268570599021664,0.00988722126930952,1.6173740732483566e-05,-306.1928695136307,186.13528275489807,0.0001865780504886061,11.263812,-0.01576656848192215,4986.666548252106,11.264029,656.7707315915417,176.79664207081777,0.9009487937073168,644.5640541796929,635,0.1054510668894165
-2.9072687723147514,629,0.9902469,78522.99,202.13147325049184,78481.89,78.98174548149109,0.9550707012218705,-496.24338706821425,0.09995068052080247,-3.400113814964365,1.2886698246002197,0.08847669266828706,144.51762288028124,86.7723319530487,0.01350340573117137,2.6986617694365345,0.9901811,-0.026842569145585565,143.72815318782227,3.2836962844925734,0.00788629986345768,0.001342389965429902,-433.0452711779136,193.53798055648804,0.003246902022510767,11.271147,-0.010256503708660603,5180.210901737213,11.270623,648.1790143244582,200.20248216773794,0.8967951321619009,613.7554582632265,617,-0.010632859830676914
-3.791511377791576,615,0.99088424,78937.52,229.66144537439968,78930.45,72.00440502166748,0.9199282763186253,-555.0328296956973,0.09031157705771642,-3.214349972230483,0.6981303691864014,0.08828105285643695,148.78338830792907,88.61852073669434,0.013311709568370134,3.2271140884571334,0.99086976,-0.07805923795699234,148.43681922221333,3.7135611077271764,0.007804552558809519,0.0013298592530190945,-381.0133558179889,187.10916304588318,-0.0007309510256163776,11.276412,-0.014042660593986511,5367.326329708099,11.276322,717.4421293939438,228.66466993062332,0.986190008894968,728.7674196200832,620,-0.02029238032507757
-3.3037052690677453,626,0.99158853,79419.89,234.3447430788031,79349.86,80.08839178085327,0.9045410275408696,-466.0600295873178,0.10950938269769583,-3.0931208132199393,1.6181423664093018,0.11999116533741538,197.2693648250812,88.32825708389282,0.015861258143559098,2.8034138189691364,0.9914832,0.0003148907555531338,188.05469315420456,2.9794909640533334,0.009973662905395031,0.00020892645989079028,-594.1671439290282,194.66307282447815,0.0022805065382272005,11.282504,-0.013580751605331898,5562.014506101608,11.281622,700.3417809591837,233.74558538565216,0.925357551734626,697.9944755420215,609,-0.04964726540975877
-2.921426173594096,626,0.9919055,79619.18,250.39997977858673,79704.88,73.879225730896,0.9504768500297346,-671.2241650788576,0.1014267860619602,-3.2034678039704616,1.075531244277954,0.11241634376195264,194.46767372661347,88.35345935821533,0.012965053465450183,2.794359813954873,0.9920351,0.02725261296492764,183.59625576024942,3.2272056960102935,0.006571856327354908,0.00018417288083583117,-484.67751049182004,187.50616669654846,0.00021379641839303076,11.28501,-0.012751257047057152,5749.541430473328,11.286086,724.3787554197163,250.40818759358098,0.9055433923382611,717.2618886520623,603,0.02002315847034849
-3.564688795602798,622,0.9922039,79790.516,232.4289502874139,79989.98,80.63626027107239,0.9582980902955268,-526.8278646036208,0.12964652218814743,-2.9520834803604763,1.303377628326416,0.12115833196983783,196.8882315640599,89.3963508605957,0.01309665257576853,3.4932046060042565,0.9925097,-0.0027392252239819294,194.99113809319698,3.7938862205034836,0.006782344076782465,0.0004861689521931112,-505.336949037304,199.2836673259735,-0.0007732020458206534,11.28716,-0.013869854621589184,5948.831348896027,11.289657,721.5310710102746,234.55706753290823,0.9606545550908331,754.9633319107982,618,0.10149021489824438
-4.4068558380469725,621,0.99215114,79736.43,272.0058213869374,79869.234,77.32885885238647,0.9449965644410695,-742.5346108399084,0.030103416664105986,-3.190899874941341,0.6614596843719482,0.04359946904372136,88.92943509442917,87.9966230392456,0.016200449637835845,2.6198943233753864,0.99235725,0.02252558981516966,93.16630305771166,3.7134329854819406,0.009879947640001774,0.00014827643462922424,-641.1722829748898,191.20384097099304,0.00047818603343330324,11.286482,-0.015722263604402542,6140.043220996857,11.288146,675.4627297914046,266.951109508033,0.8741518471642518,690.7826395078919,612,0.04415015795646232
-3.3400499081441217,615,0.99401385,80941.37,249.0440773432588,80938.98,83.79042792320251,0.9541304249699759,-666.3536506468288,0.03603084481833008,-3.087351792027263,1.7063195705413818,0.03699451885955818,71.08304506796819,88.06157612800598,0.013343709288164973,2.805151565470654,0.9940087,-0.030095195699456685,68.4909605633964,4.214730529070813,0.00664095301181078,0.00020442194363567978,-748.3730921998241,198.25315022468567,-0.0015686072874814272,11.30148,-0.0149123165756464,6338.301469564438,11.301451,729.8609496173777,248.66129876346037,0.9464358635239385,719.7380366783857,619,-0.069525184047274
-2.772166268505666,618,0.9946041,81331.12,259.03404342173843,81189.53,75.59937334060669,0.9538084696861674,-714.629411766705,0.05800505070644202,-4.318967432355422,1.2623770236968994,0.055082213379819334,118.63139699520991,89.93201637268066,0.016163582977242186,3.168706534275169,0.9943848,-0.0029487485065257226,114.43220158246903,3.286117301853307,0.009816775098443031,1.2611127203854267e-05,-745.9277266902234,191.38390684127808,-1.140211861638818e-05,11.306284,-0.016174985095858574,6529.691914796829,11.304542,696.9501537994172,261.5354075320336,0.9156543011913885,683.4268634231448,607,-0.06523522566606743
-3.49360337992997,612,0.9925851,79963.516,225.33444400138688,80003.41,79.18752765655518,0.9841924925414116,-677.1078731333741,0.07263558664460268,-3.491957076152565,1.8254828453063965,0.09424503573035325,142.64406065581002,89.80899167060852,0.01279142894782126,3.4507034513913832,0.9926452,-0.026898316616502962,132.27190623575115,3.13947123210205,0.006690656766295433,0.0003035996633116156,-647.6145922714236,196.05202984809875,0.0016192591283470392,11.289326,-0.01117216981947422,6725.750504016876,11.2898245,697.0619276784932,225.38128265948384,0.9745061498898203,717.4021613434688,612,-0.02189358706202006
-3.551672406171176,605,0.99147207,79249.43,227.67074714485852,79455.49,76.26362109184265,0.9331739255010789,-517.5406122993392,0.09510509378947474,-3.5080428406873745,0.7458446025848389,0.09561564277466239,165.49591101862384,89.30155062675476,0.01626523968843685,2.7291707460179184,0.99179137,-0.1181808886358455,164.6774797700962,2.6748243859446816,0.009884534403681755,2.2951708160690032e-05,-615.5931739759861,191.4374463558197,2.8900924007757567e-05,11.280355,-0.016236338764429092,6917.209125995636,11.282952,705.4671601356787,223.20407668384348,0.8879272063771649,719.872841890661,601,-0.08664191587472306
-4.2155461840767385,611,0.99345666,80533.98,242.16028069594137,80576.15,84.58260798454285,0.9113575318442941,-602.577723931622,0.04427158256531882,-3.109266833336631,1.3716058731079102,0.04691843474073931,116.86837634021477,85.39985060691833,0.016088751472125296,2.8355624489335,0.99352795,-0.08399094115351788,109.39578085436467,3.951186703649003,0.009821286424994469,1.1029637789761182e-05,-727.3253440779376,197.05251932144165,-0.0001157789010903798,11.296434,-0.016204530373215675,7114.267995834351,11.296958,667.2242825034023,247.4331736070159,0.9815562005563268,674.0793374170937,590,-0.08351793411070328
-2.8174437005077992,605,0.99145764,79198.5,224.85571792625652,79386.87,79.21089124679565,0.8454529758360988,-402.6378673387019,0.12588676896013362,-3.3936931044040723,1.2211382389068604,0.12049796118101108,197.69165802747025,87.6760835647583,0.016249731183052063,3.791917112256709,0.99174553,-0.017438983539479185,185.18497961601852,2.698395202762739,0.009997968561947346,0.00015120494936127216,-454.9721802548826,193.14410519599915,0.0012980271130800247,11.279713,-0.014951704069972038,7307.415293455124,11.282088,671.115668191757,216.5171846401212,0.8562632517795903,665.2512683136628,609,-0.06936499046285483
-3.098065362099974,608,0.9904151,78563.22,220.63917870582375,78627.53,83.59172868728638,0.9497026111343747,-571.8094286754965,0.04522397066787365,-3.799057890214347,0.7695562839508057,0.06472434525752346,112.16361821020212,84.11642050743103,0.01372493477538228,2.995317930243549,0.9905166,-0.14610828888578453,101.60337509904247,3.864615464371018,0.007720454595983028,0.0012241557706147432,-614.9296870045747,192.37081336975098,-0.0014073713682591915,11.271659,-0.015132306143641472,7499.795831441879,11.272477,646.4713702594025,217.57894679745903,0.9025318095571752,547.927213319218,608,0.01835151089208669
-2.661645492016107,599,0.99223906,79735.14,258.3115185710318,79692.64,79.37806630134583,0.8498344407855749,-602.2068429960918,0.05235174435554357,-3.001102868665597,1.1214172840118408,0.053085370533667575,132.12185830007803,86.10094809532166,0.013354231603443623,3.0051146880336086,0.9921701,-0.114096352581731,129.28066509109095,2.4146262339263687,0.007017642259597778,0.0007137192878872156,-516.9199227709006,194.06500458717346,-0.002043679356575012,11.286466,-0.015397910960018635,7693.867170572281,11.285933,729.4714334644443,253.233271092543,0.8872510265621255,726.5729666120199,602,-0.07863947585322117
-2.9618567752373877,611,0.9942559,81008.01,217.65467566242222,81091.95,82.56277275085449,0.8404067135242506,-449.86441724749596,0.06660464430795932,-2.7904537580958326,1.581679344177246,0.06850342844375301,119.95713919262316,84.66871476173401,0.016172683150390554,3.743484843535938,0.9943853,-0.0915111016534629,110.72999331564418,2.847042944211797,0.009788256138563156,0.0,-488.14287404399306,197.16681146621704,-1.5787087193075422e-09,11.302303,-0.016172684729099274,7891.0489892959595,11.303339,674.0576780336997,212.5094484121618,0.9073779335065087,669.5389787889712,604,-0.09015259867534865
-2.905890879878695,601,0.9937914,80728.984,262.2855648743399,80735.68,77.3291871547699,0.9061888367483478,-447.2625218730539,0.07919438075967589,-3.166618070890163,1.3903520107269287,0.08786255002426635,155.8802061287299,88.29427289962769,0.012936980463564396,3.540692073785945,0.99380267,-0.0885279771738472,142.69431072089412,3.1650097278232248,0.006641250103712082,0.0003215182514395565,-561.9143721132009,189.37923884391785,-0.00261896476149559,11.298853,-0.015555945225059986,8080.436791181564,11.298936,713.4477659821754,258.89210487701246,0.9485204914093847,722.705788603232,591,-0.17985363369879256
-3.4001672897277246,595,0.9957454,81980.65,250.3505021191376,81915.87,84.22779870033264,0.9227142522705846,-704.0333706070653,0.14934723032289887,-4.234454280119577,1.7546801567077637,0.1609757812197804,259.48010635104635,84.87060165405273,0.013344669714570045,3.011126209819316,0.9956508,-0.059716281357861695,250.2988365478697,2.716502721002525,0.006612896919250488,0.00029841766809113324,-778.943407715145,197.28282761573792,-0.00011981092393398285,11.314239,-0.013464480638504028,8277.726162910461,11.313448,729.3277718134078,261.0474182307794,0.924348011548292,717.1370635955369,596,-0.14850995571932055
-3.4582823710686803,591,0.99677825,82633.01,276.5625632226334,82655.16,80.60575461387634,0.9336732002843996,-589.4470860883055,0.09548533465890952,-2.94876390597227,1.5582585334777832,0.10214951569049213,215.40759230712285,87.70771145820618,0.01288139121606946,3.1464354357248836,0.99681103,-0.012713697804691722,204.15875284633535,3.6741848801492187,0.006644651759415865,0.0003213838499505073,-620.7427425599668,193.8049352169037,-0.0024818028323352337,11.322165,-0.015363194048404694,8471.534184455872,11.3224325,747.651409501974,279.70879291548204,0.9172489078603909,732.5927398421485,596,-0.09764243042236109
-3.03101260036758,597,0.9961947,82237.96,281.1319706682673,82252.555,83.0508439540863,0.9525799105997923,-615.9069224546545,0.04882805691404213,-3.8971238135593262,1.1575260162353516,0.0562773841283265,126.61792919554746,85.04619431495667,0.01323808217421174,3.717604007825298,0.9962164,-0.04610043516052487,121.22494527762181,2.985431344258476,0.0067086913622915745,0.0003294160414952785,-646.1174494252751,199.78325533866882,0.0031020487658679485,11.317372,-0.010136033408343792,8671.323981523514,11.31755,743.2923476734749,281.06198997090735,0.9141893707092916,741.5977069235137,595,-0.1033118381008157
