0PolicyExecTime,0EnvExecTime,dLoss,0MinReturn,0AveragePolicyStd,MeanKLBefore,1Perplexity,0AverageReturn,1ExplainedVariance,LossAfter,1MaxReturn,1MinReturn,0Perplexity,0NumTrajs,0ProcessExecTime,ItrTime,0MaxReturn,1AveragePolicyStd,LossBefore,0ExplainedVariance,1Entropy,1AverageReturn,ComputeUpdatedDistTime,1ProcessExecTime,1NumTrajs,0Entropy,1StdReturn,MeanKL,Time,1EnvExecTime,1PolicyExecTime,0StdReturn
6.728762149810791,5.932089567184448,0.00820356234908104,-73.35740807178036,0.896663,2.8244598070159554e-05,13.698038,-38.558933211586954,0.4692267222785892,-0.0024934313260018826,-0.13208889220840914,-38.07192424411118,13.724818,825,1.6429195404052734,69.76085877418518,-0.10775451949871277,0.89578474,0.005710131023079157,0.5272157500705974,2.6172526,-14.493151348698108,1.7482454776763916,1.3041930198669434,966,2.6192057,7.1112191238078815,0.007298253942281008,966.3438942432404,5.148958921432495,39.326783657073975,16.152076994585087
4.867519378662109,4.84215521812439,0.007197218481451273,-65.19573363452862,0.878929,7.008586180745624e-06,13.160808,-39.92486775648791,0.4654866568687601,-0.004344490356743336,-0.13463832346552737,-33.4913723656699,13.18395,810,1.4694740772247314,64.63287663459778,-0.6122367104272093,0.878152,0.0028527281247079372,0.6561218909518034,2.5772433,-14.044288569105383,1.003227710723877,1.350163459777832,960,2.5790002,6.419538019274839,0.007491131313145161,1030.9796862602234,5.253203630447388,35.524577617645264,12.75240306648498
7.587886095046997,5.959684371948242,0.006002065958455205,-63.8228623668992,0.8652437,0.0006597653846256435,12.749322,-31.753996191616526,0.46343712137211357,-0.0034644226543605328,-0.005325121294864968,-28.581075886433936,12.772359,843,1.853492021560669,66.93615579605103,-0.011309541177373143,0.8644633,0.002537643304094672,0.47022595097210096,2.545478,-12.556629682075226,1.8893003463745117,1.1431231498718262,988,2.5472834,6.267919078082817,0.007903056219220161,1097.9255657196045,4.915286302566528,35.2635281085968,15.315547011605885
4.1056249141693115,4.582620143890381,0.007445410476066172,-73.99241076954902,0.844442,4.161418473813683e-05,12.136544,-40.33426595165414,0.37352084454083045,-0.00589023856446147,-0.1196709100749595,-35.0502183489959,12.154993,813,1.2209486961364746,62.526044607162476,-0.5581377470991608,0.8437938,0.0015551719116047025,0.5595213777427562,2.496221,-13.48753093692634,1.0315048694610596,1.17903470993042,974,2.49774,7.633517926180512,0.007395937107503414,1160.467585325241,5.038923263549805,36.069026947021484,15.897694799544464
7.543690204620361,5.811746597290039,0.004874112433753908,-67.64327296401437,0.82041734,0.00023793234140612185,11.453322,-40.091618289017795,0.35961987867478373,-0.001080636284314096,-0.0663739534570799,-35.17831751060863,11.473651,826,1.8612260818481445,75.17682194709778,-0.0513103640696056,0.8196932,0.0037934761494398117,0.6091666045942091,2.4382799,-12.143378044202553,2.101395606994629,1.2518527507781982,1014,2.4400532,6.996650621587285,0.007622560486197472,1235.6502270698547,5.634748935699463,40.699705362319946,14.783822452497715
6.8323304653167725,6.0864951610565186,0.006060718558728695,-71.84605776617202,0.8121318,3.7082388644193998e-06,11.227897,-40.436038668875625,0.40670807219939953,-0.0038077428471297026,-0.1428410219237397,-34.72701419676992,11.233081,815,1.8321046829223633,62.02046227455139,-0.2072487299854017,0.811939,0.0022529757115989923,0.6072113261266969,2.4184015,-12.823328236614197,1.9916322231292725,1.0796115398406982,972,2.418863,6.783442879283257,0.007291576825082302,1297.6793975830078,4.4313578605651855,31.276745796203613,14.388814777318904
4.9637131690979,4.642254590988159,0.006107264431193471,-62.712859112396245,0.78843975,1.9650997273856774e-05,10.582248,-38.84025379795509,0.3842612019346825,-0.0028962891083210707,-0.009892997637701968,-31.13666235253692,10.58421,813,1.2917675971984863,68.57458138465881,-0.0038883102742759967,0.7883704,0.0032109753228724003,0.6194654114341929,2.3591778,-11.014051511869276,1.629328966140747,1.319092035293579,1047,2.3593633,6.537177888235491,0.007579145487397909,1366.264645576477,5.595456600189209,39.97618126869202,13.594162018627333
6.878544569015503,5.594996690750122,0.004384106578072533,-68.12654800660826,0.76772857,1.992028956010472e-06,10.021715,-42.34520323894336,0.39435449448131565,0.0002255112922284752,-0.12514020888167815,-32.697177237814614,10.041593,801,1.6732630729675293,62.43181037902832,-12.91567891604914,0.7669968,0.004609617870301008,0.693290231499264,2.3047543,-12.642863717404396,2.003995656967163,1.22190260887146,989,2.3067358,7.139915947683678,0.007567699532955885,1428.7023084163666,4.811899185180664,33.96078395843506,12.265093484574669
3.9219326972961426,4.145712852478027,0.0038111648755148053,-68.71455478918092,0.7434998,0.0028508584946393967,9.41537,-35.8854438664319,0.33767770289698495,-0.00116067158523947,-0.0028599495218118885,-35.11435758139677,9.42752,821,1.1585111618041992,69.92595672607422,-0.34768697902414797,0.7430034,0.0026504932902753353,0.5829144408100005,2.2423434,-10.001076689927967,1.7639150619506836,1.2320351600646973,1056,2.243633,5.993697407054154,0.008771772496402264,1498.6314311027527,5.511131525039673,42.204840898513794,13.579454619025244
5.853622913360596,5.799764394760132,0.005402929236879572,-65.38757082248465,0.7282048,2.0793890143977478e-05,9.028436,-34.22720341497105,0.3358193836099045,0.0003102048358414322,-0.008086236450339184,-32.968648130577705,9.04199,844,1.5462939739227295,75.37140607833862,-0.19032525444536727,0.7276561,0.0057131340727210045,0.4707788484814076,2.2003791,-11.06575286486284,1.5751330852508545,1.3726425170898438,1036,2.2018793,7.115157495912602,0.009919100441038609,1574.0138647556305,5.578963041305542,44.59299921989441,16.37809793172059
3.121436595916748,3.8441505432128906,0.004457119677681476,-68.31354472821003,0.7026129,0.0015033623203635216,8.406416,-33.289199385639634,0.3588587643233526,-0.0003383865696378052,-0.05804893924220724,-28.275055761777132,8.418279,834,1.065941333770752,56.96490120887756,-0.1018709161751757,0.70213383,0.004118733108043671,0.48616029619600976,2.1289952,-9.196393181987885,1.7255120277404785,1.181321620941162,1110,2.1304054,6.0488277979218426,0.008696494624018669,1630.984714269638,4.7298102378845215,33.87613558769226,15.254361028332967
7.925481796264648,5.676825046539307,0.00510667241178453,-70.08107684565019,0.68706775,3.3592248655622825e-05,8.041932,-36.62707282746594,0.2620435173367164,-0.003207344561815262,-0.0025767884142628267,-35.378305233097244,8.047807,817,1.9739267826080322,74.32077240943909,-0.38836017481513246,0.68682146,0.0018993278499692678,0.48806403159908984,2.0846694,-11.507009753068688,1.935600996017456,1.1972734928131104,1050,2.0853996,8.466391601082417,0.00991620309650898,1705.3093638420105,5.359674692153931,41.700488567352295,16.585749673168557
4.165131092071533,4.631707429885864,0.008177976123988628,-71.19769357829784,0.6626825,1.2083471119694877e-05,7.47326,-40.793465345849846,0.277377853212014,-0.006534728221595287,-0.0033834297220275396,-35.24998926318395,7.487028,818,1.3289213180541992,59.85294771194458,-0.1941801979726684,0.6620779,0.001643247902393341,0.5616832758772002,2.0113313,-11.832629767507953,1.2909698486328125,1.1258599758148193,1067,2.013172,9.12346306902946,0.0069479187950491905,1765.1679682731628,4.560005187988281,33.19211935997009,16.236529542247627
8.327550411224365,6.01335072517395,0.005637451307848096,-69.15081876614468,0.6509315,1.999526284635067e-05,7.2128286,-40.67888819334502,0.28790599576830167,-0.0024985247291624546,-0.14881658891080773,-30.20121974804722,7.223838,801,1.7798750400543213,76.42219734191895,-10.356328334352531,0.6504429,0.0031389265786856413,0.6825836127688221,1.9758612,-11.067475986272163,2.187476873397827,1.2599496841430664,1044,1.9773864,7.690459059486533,0.007556332740932703,1841.604465007782,5.481907367706299,41.62544393539429,12.076908747616228
6.885329484939575,6.062299489974976,0.007153316168114543,-67.80752237412975,0.64034367,0.0002358024794375524,6.978371,-41.64664289339984,0.3782671542980691,-0.005426301155239344,-0.001254505750601301,-32.412677965784425,6.992203,805,1.7529349327087402,68.92034149169922,-0.6331906648746167,0.6397089,0.0017270150128751993,0.6653704592599554,1.9428155,-11.4569950925838,2.7139394283294678,1.1285951137542725,1040,1.9447957,7.8064690260556215,0.007336287293583155,1910.5307219028473,4.766624927520752,37.17638158798218,12.961817291299392
4.4306864738464355,4.60077166557312,0.007933075074106455,-67.50519942059326,0.6353753,7.0603650783596095e-06,6.877476,-41.28159656963462,0.34028458103956194,-0.0058757467195391655,-0.10920686542294375,-31.682554493471173,6.8829985,801,1.329082727432251,64.21201276779175,-1.949653054160226,0.63512266,0.0020573283545672894,0.6451491098165405,1.9282517,-12.3723866970655,0.9830014705657959,1.2363388538360596,993,1.9290544,7.968534421811376,0.009781819768249989,1974.7471437454224,5.009291410446167,36.078045129776,13.358807404843668
7.291714906692505,5.429062366485596,0.006014836602844298,-70.13199322490223,0.6237338,0.0009393251966685057,6.624796,-38.73789475888479,0.335143232974186,-0.004957982338964939,-0.01223165214420903,-32.57644414338543,6.6344805,805,1.7151973247528076,66.60228705406189,-0.150777820353366,0.6232599,0.0010568542638793588,0.633991288866743,1.8908195,-9.372385696123965,1.6032633781433105,1.1963276863098145,1093,1.8922803,6.456121738034449,0.008265466429293156,2041.3535406589508,4.950544595718384,36.46890187263489,12.861252733957452
3.5258538722991943,4.517237424850464,0.007428719371091574,-72.96298424619783,0.6099774,0.00010112598829437047,6.3380184,-37.89870046836299,0.29149076590393885,-0.006587661802768707,-0.0026458389917182797,-38.49342558183211,6.3478136,841,1.2502245903015137,63.44614768028259,-0.24522745846717817,0.60950196,0.0008410575683228672,0.44848644966424933,1.8465662,-12.79896217464061,0.9581401348114014,1.2116432189941406,1015,1.8481104,9.168344621895804,0.007280499208718538,2104.8030347824097,5.334914445877075,36.96537971496582,18.963806098560614
6.834427118301392,5.845074415206909,0.005287503357976675,-61.634801634745436,0.599167,0.0,6.118527,-39.52400089202457,0.41834006561803805,-0.0025284409057348967,-0.06782428686503868,-28.555538746786024,6.1247363,800,2.02951717376709,75.27725148200989,-14.992691592483107,0.5988618,0.0027590624522417784,0.6441247539696218,1.8113214,-12.130179273831232,1.86561918258667,1.2754254341125488,963,1.8123357,6.601023612625298,0.0072114006616175175,2180.0929453372955,5.497978687286377,42.473403453826904,12.80782820663965
7.181075811386108,5.347586154937744,0.009157282474916428,-65.52021721724564,0.58517945,7.306643965421245e-05,5.831848,-40.54239015250402,0.3563693212164245,-0.00878012552857399,-0.005013648551930438,-32.16112911761173,5.8415694,833,1.6914186477661133,63.07044768333435,-0.13821038035194858,0.58469975,0.00037715694634243846,0.6133142859419929,1.7633339,-11.472063727209662,1.8653361797332764,1.079775094985962,1024,1.7649995,7.707563246997181,0.0067411307245492935,2243.1781783103943,4.78626275062561,33.06397342681885,15.171252437363421
3.448206901550293,6.0409836769104,0.0050844838842749596,-61.221389565101745,0.5792494,6.509288141387515e-06,5.70657,-39.261853335920335,0.35103836070500505,-0.001294864108785987,-0.0010630014028460831,-28.00423583443836,5.723197,808,1.2496709823608398,66.82253956794739,-0.07182195789389617,0.5784,0.0037896197754889727,0.6310189493978218,1.7416182,-10.355482039963574,1.1234407424926758,1.2253236770629883,1054,1.7445276,6.831298494171194,0.0076172626577317715,2310.006580591202,5.438931941986084,40.530930280685425,13.31658361986797
4.2310943603515625,4.854098796844482,0.006152248592115939,-65.64609197075734,0.56701565,0.0,5.474092,-34.415430488902786,0.3447046045098521,-0.004643454682081938,-0.03186204063600341,-32.51372465406179,5.48272,822,1.3070628643035889,58.70845079421997,-0.008502222075117673,0.56656843,0.0015087939100340009,0.4633036776977332,1.7000264,-11.361414014453537,1.5265049934387207,1.2105448246002197,1017,1.7016013,7.621099346119084,0.006414756644517183,2368.72038769722,4.762133359909058,34.309247970581055,16.477503402366626
5.531697511672974,5.379262685775757,0.004605817841365933,-59.72935648033059,0.5581714,0.00025737620308063924,5.305767,-31.40560120082607,0.3144499572063969,-0.0020608468912541866,-0.0032191779690635427,-22.31099604491981,5.3148437,846,1.4886233806610107,73.07823586463928,-0.10281132260719475,0.55768734,0.002544970950111747,0.47405487809506974,1.6687944,-8.083240881416991,1.4773120880126953,1.2953932285308838,1170,1.6705036,6.1165816460715146,0.006698761135339737,2441.808488368988,5.516339302062988,42.276307821273804,15.080886650627484
7.282358407974243,6.0069780349731445,0.003859259421005845,-68.2923021979298,0.5474367,0.0027495794929564,5.1122417,-38.14165326086987,0.16975377308987472,0.0010990847367793322,-0.0098009631767689,-36.96226868539234,5.1089063,810,1.556753158569336,75.70728898048401,-0.005070215473926574,0.5476157,0.004958344157785177,0.620100858535591,1.631638,-8.666731392209675,1.8195788860321045,1.280710220336914,1195,1.6309854,7.786830229615483,0.007501576561480761,2517.5216386318207,5.31242823600769,43.846681118011475,13.240378678845536
4.2611403465271,5.042252540588379,0.008665397996082902,-69.30648028064547,0.5346445,7.120710506569594e-05,4.8686247,-38.78792068483123,0.28307477505800627,-0.0035862766671925783,-0.008275002310867982,-35.16367002154705,4.8764176,817,1.335604190826416,62.34158182144165,-0.043349742496553594,0.53422844,0.005079121328890324,0.5518347435196027,1.5828115,-11.10940075031155,1.9235222339630127,1.1822905540466309,1060,1.5844109,8.561286966365927,0.00669108284637332,2579.87379693985,4.788078308105469,35.230273485183716,15.676893614993292
6.717992782592773,5.8271777629852295,0.007256982382386923,-63.86785357913262,0.5313958,0.002363826846703887,4.8118887,-39.36198093719322,0.3093018163682205,-0.004945683293044567,-0.005547287530279951,-30.521534940781102,4.8173676,804,1.603203535079956,69.31962203979492,-0.5794711297902905,0.53108644,0.0023112990893423557,0.6706893841303414,1.5710896,-9.783267929095546,2.1185414791107178,1.2451190948486328,1081,1.5722276,7.111265699541708,0.009365378879010677,2649.19925904274,4.9997265338897705,38.834704875946045,12.085356023285497
4.487551689147949,4.4389729499816895,0.006886288290843368,-65.40329813746195,0.52651554,0.00012780602264683694,4.7208257,-39.372027691861916,0.2032039102396439,-0.004846642725169659,-0.03160077633571209,-35.14883784203831,4.7276163,828,1.2760429382324219,63.83384323120117,-0.03192736982521863,0.5261409,0.002039645565673709,0.5852111853391655,1.5519837,-10.140094786376245,2.5926694869995117,1.2162973880767822,1132,1.5534211,8.676906076719549,0.006966163404285908,2713.037342786789,4.855186939239502,34.78416061401367,15.46052562017614
7.765122175216675,5.931318759918213,0.00721003208309412,-66.57088344379477,0.5188693,3.7208588764769956e-05,4.588837,-35.16094974546184,0.34197494839129594,-0.004726100247353315,-0.14024005225533176,-30.111408595868756,4.5932746,846,1.5977089405059814,76.12406945228577,-0.006224184224342731,0.518629,0.0024839318357408047,0.5145320791101247,1.5236267,-11.11497842366818,2.153872013092041,1.2197608947753906,1008,1.5245932,7.145787003258939,0.006567742209881544,2789.167098760605,5.485659122467041,42.41045880317688,16.254725216358963
7.597383975982666,5.976676940917969,0.00833141477778554,-66.68092248290593,0.5154548,6.741521065123379e-05,4.525424,-39.672725744122936,0.24600885505817338,-0.005317844916135073,-0.16974171046549474,-34.254580919018046,4.5339727,832,1.6982719898223877,66.64447283744812,-0.005576391237455461,0.51497906,0.003013569861650467,0.5875070809331295,1.5097113,-10.17257113878941,2.8265011310577393,1.1506848335266113,1122,1.5115986,7.985947267541098,0.006595950108021498,2855.8246715068817,4.482819318771362,35.0502233505249,15.512142658646887
4.301944971084595,5.0392374992370605,0.00731361610814929,-64.83752937300474,0.5133702,0.0001105495321098715,4.486178,-36.546260363622764,0.2502269309949633,-0.00510295620188117,-0.00870454552877146,-29.85031287851838,4.4971275,846,1.4072563648223877,68.076256275177,-0.06958466751164867,0.5127458,0.00221065990626812,0.562026398460834,1.5010011,-9.369262983262358,1.5447132587432861,1.3024451732635498,1127,1.5034388,7.27553153901742,0.007232818752527237,2923.9157905578613,5.410816431045532,39.52204465866089,15.434298797496117
5.7602903842926025,5.373478174209595,0.006334602599963546,-69.20832522039274,0.51108134,0.00010983337415382266,4.44988,-39.785689846148045,0.35908194024224727,-0.003765151370316744,-0.0015312798927529072,-33.05735194577061,4.456492,819,1.492776870727539,61.65898561477661,-0.007472884251728436,0.51070666,0.002569451229646802,0.5755337471962952,1.4928771,-11.173607753296528,0.9123413562774658,1.1317963600158691,1049,1.4943619,8.05142777670772,0.007290839683264494,2985.580572605133,4.766906499862671,34.44693303108215,15.408397001235729
3.225548267364502,4.015832901000977,0.004877931904047728,-67.05738238908323,0.50439036,0.0,4.3433695,-38.585567186991675,0.25674063593651175,-0.0025641745887696743,-0.11162425104114804,-29.08993466888949,4.3413258,800,1.0458173751831055,64.47515201568604,-15.829698855457567,0.50450486,0.0023137573152780533,0.6711370178419631,1.4686505,-9.634759546446773,0.7358689308166504,1.2292163372039795,1089,1.4681798,7.010854446558932,0.006728628184646368,3050.0598039627075,5.4734179973602295,39.64590311050415,11.76924887854792
8.219595432281494,5.930555105209351,0.005695898275007494,-66.23642842420479,0.4943885,0.0006248442805372179,4.161909,-35.817110223427,0.38812444664819234,-0.005841564852744341,-0.007591775234472281,-33.394521474184096,4.170908,827,1.8402833938598633,79.47622179985046,-0.16468737368353958,0.49385795,-0.0001456665777368471,0.4702782006544972,1.4259739,-11.52335146406226,1.794926643371582,1.2193553447723389,1033,1.4281337,8.383294658387491,0.009113899432122707,3129.541971921921,5.532963037490845,46.49353051185608,16.99089232062542
4.9291346073150635,5.014188289642334,0.008551332168281078,-69.23625503070996,0.4858535,3.8413294532801956e-05,4.023095,-41.01616686502237,0.20912957378701824,-0.005022477824240923,-0.0034340656070267275,-32.97570453689575,4.0290246,808,1.5384314060211182,63.03764033317566,-1.1440460672752137,0.48549354,0.0035288543440401554,0.6049841318257073,1.3920516,-9.363412490238801,0.733985424041748,1.2115015983581543,1220,1.3935243,9.008448687052653,0.007820197381079197,3192.5842456817627,4.827738046646118,36.86111903190613,14.558748952710822
5.629410743713379,5.587985992431641,0.009687327739811735,-65.3639587084435,0.4841489,0.0,3.9969242,-42.62556985326925,0.27806364869191036,-0.009656324051320553,-0.010222647906294992,-32.54258084572217,4.0003095,806,1.7457571029663086,71.57946705818176,-0.9407512059201364,0.48395514,3.10036884911824e-05,0.6266472775276499,1.3855251,-11.460191331921363,2.267683982849121,1.2722115516662598,1064,1.3863717,8.802565819583382,0.00702653219923377,3264.1668660640717,5.258726119995117,42.7746376991272,14.471625969926361
4.690966844558716,4.924855947494507,0.005488669965416193,-61.85657913403223,0.48381683,0.00036119873402640224,3.9870896,-38.210981274164716,0.2924319823037348,-0.0023956552613526583,-0.2852799414618563,-32.274419059645645,3.9948874,827,1.3506555557250977,61.679622173309326,-0.004769754664514529,0.48334903,0.0030930147040635347,0.5820673431856505,1.3830615,-10.819607982010684,1.6482231616973877,1.0794916152954102,1054,1.3850154,7.574110848922877,0.0077523174695670605,3325.852164745331,4.474525690078735,34.09298801422119,15.02500175321509
5.995365619659424,5.507068872451782,0.004693736147601157,-57.110412870847064,0.4744119,1.6175228665815666e-05,3.8351626,-32.8690383074962,0.23144977456871907,-0.0006737223011441529,-0.002678973324724053,-22.56703077127489,3.8417943,814,1.5479443073272705,75.85084939002991,-0.10984583098371752,0.4739974,0.0040200138464570045,0.5054088535002702,1.3442118,-7.7111958016772615,1.9152247905731201,1.2528877258300781,1248,1.3459395,6.553575824851125,0.007714324630796909,3401.7087965011597,5.471167087554932,44.06686019897461,14.311348474111867
8.05022120475769,6.21884822845459,0.0036904679145663977,-69.23794251450875,0.4664913,0.00017589247727300972,3.7137725,-35.44306316996767,0.23437825795100065,-0.0006393007934093475,-0.004748795282838486,-38.763040567347886,3.7153625,817,2.001755952835083,69.9021589756012,-0.16375621383191144,0.4663941,0.00305116712115705,0.517898098415994,1.3120482,-8.628666536557814,2.3982367515563965,1.1738536357879639,1194,1.3124763,7.876016906425943,0.009629850275814533,3471.615353345871,4.548207998275757,37.97131419181824,15.18459768926313
4.866466760635376,4.748412370681763,0.004649001552024856,-66.29377420168126,0.45906866,0.005827566608786583,3.5955663,-39.89616734624547,0.23428866360613299,-0.0003542345075402409,-0.009365100323715979,-36.454239170439905,3.5981135,801,1.420828104019165,69.09557485580444,-11.459215377684165,0.4589097,0.004294767044484615,0.6253558903680858,1.2797015,-4.140247532225786,1.4223008155822754,1.3652544021606445,2675,1.2804097,7.246802282763131,0.009189200587570667,3540.7166223526,5.277190685272217,39.7116162776947,13.465943259857545
6.736394882202148,5.24855899810791,0.008476748829707503,-67.37062533356217,0.45780268,0.0,3.571466,-40.872910232072016,0.22729292397482148,-0.007444807793945074,-0.11107972409981794,-34.93920909782514,3.5776896,800,1.6626548767089844,70.21758723258972,-14.730087225249909,0.45740753,0.0010319410357624292,0.6736440657653879,1.2729762,-10.440689631573697,1.5902104377746582,1.1713082790374756,1115,1.2747172,8.63008823617447,0.009855680167675018,3610.9399106502533,4.773010969161987,40.8240385055542,12.405571430897464
2.962543487548828,3.8292202949523926,0.00583163951523602,-68.33525817322077,0.4523941,0.0,3.4889448,-39.57159009521085,0.2574864145208736,-0.002063790336251259,-0.10215256110151719,-36.557386456005,3.4941,800,1.057018756866455,60.74037170410156,-14.84676801824584,0.4520626,0.0037678491789847612,0.607777303792795,1.2495993,-10.807632600977566,0.6721241474151611,1.2923221588134766,1056,1.2510759,8.119247228225195,0.006421271711587906,3671.692977666855,5.4740893840789795,36.70515823364258,13.876275704305305
7.907832145690918,6.179085969924927,0.00202955468557775,-59.81694994838843,0.44918445,0.005967489443719387,3.4397984,-32.61960762145654,0.29921089161277625,6.650667637586594e-05,-0.005013548694939741,-25.04996694555785,3.4448462,862,2.0132157802581787,80.06290602684021,-0.007817585760493318,0.44885048,0.002096061361953616,0.45831287884449123,1.2354128,-9.09877614971198,1.834369421005249,1.232628583908081,1181,1.2368792,7.672919074267351,0.008890978991985321,3751.7617297172546,5.5291478633880615,45.5596284866333,17.056487067461667
5.013155460357666,5.080466032028198,0.0051221903413534164,-68.0523257557246,0.44742104,0.003144293325021863,3.415674,-39.15105778683666,0.2300957564073407,-0.0027749144937843084,-0.007772427094686989,-32.01325241790715,3.4177318,806,1.4159445762634277,56.81314754486084,-0.006736274037694131,0.44728804,0.002347275847569108,0.5958164813286355,1.2283748,-8.679054590808194,0.8587169647216797,1.1399259567260742,1247,1.2289771,8.364813123975892,0.009239567443728447,3808.580737352371,4.583501815795898,30.11071014404297,14.317208333855206
