0MaxReturn,0AveragePolicyStd,1MinReturn,1PolicyExecTime,1EnvExecTime,1ExplainedVariance,0EnvExecTime,MeanKL,Time,0NumTrajs,0ExplainedVariance,ItrTime,0Entropy,0ProcessExecTime,1StdReturn,LossBefore,1MaxReturn,1NumTrajs,LossAfter,1ProcessExecTime,0PolicyExecTime,ComputeUpdatedDistTime,1Entropy,dLoss,0AverageReturn,MeanKLBefore,1AverageReturn,0StdReturn,0Perplexity,1AveragePolicyStd,0MinReturn,1Perplexity
-0.09774751816535458,0.92774177,-31.108842399618247,16.25177812576294,2.9798381328582764,0.5657299949489124,2.8306286334991455,0.008668908849358559,427.4909338951111,817,0.6027613603427171,29.632715225219727,2.6878648,0.6500892639160156,5.886511717472444,0.0015197950415313244,-0.012961313939066427,946,-0.005851331632584333,0.643930196762085,1.3126130104064941,0.7639071941375732,2.6786764,0.007371126674115658,-39.268864905619,0.0010306546464562416,-13.975361630513596,14.100354891572794,14.700254,0.92363286,-70.2904632914798,14.565801
-0.08300602817348383,0.9061109,-30.63411596064999,16.65049958229065,2.942227363586426,0.4598872668445523,2.771421432495117,0.00839340128004551,457.05162048339844,819,0.6070424546623792,29.557741165161133,2.6406724,0.6131200790405273,6.597531081395753,0.003179071005433798,-0.007614931122912199,967,-0.003917485475540161,0.6455249786376953,1.307647705078125,0.6386406421661377,2.6267557,0.007096556480973959,-41.24621448006529,0.00038061485975049436,-13.512426619503579,15.01444971864942,14.02263,0.8999515,-66.79354336244727,13.828833
-0.09863986764789504,0.8995655,-29.40703367166615,16.430066108703613,2.910752058029175,0.44391663490226874,2.784707546234131,0.008887509815394878,486.5718672275543,827,0.5843327366054454,29.517239093780518,2.6261327,0.6321432590484619,5.695415287361552,0.0021109716035425663,-0.10973090449650241,1020,-0.0027427326422184706,0.6412920951843262,1.313971996307373,0.6268234252929688,2.6121511,0.004853704245761037,-34.699569809168224,0.003419258864596486,-11.438654716623557,13.033450376549892,13.82022,0.8934084,-62.87635741620077,13.628336
-0.007313690918470253,0.88278675,-33.36236223298313,17.37659215927124,2.89056658744812,0.39931323343496694,2.8028812408447266,0.00765836238861084,517.0168797969818,844,0.5135625129126689,30.442188024520874,2.588505,0.6542143821716309,6.46789292539921,0.00789426825940609,-0.00934260479791854,1002,0.0027071922086179256,0.6582114696502686,1.3224124908447266,0.6802217960357666,2.579671,0.005187076050788164,-35.578278594134936,9.994593710871413e-05,-11.919735467718365,15.980227979955272,13.309859,0.8790224,-73.29970099946803,13.192796
-0.003278025830360322,0.85828656,-35.44302666626839,17.173041820526123,2.9705324172973633,0.40406253254019997,2.723519802093506,0.007451061625033617,547.2826418876648,840,0.4774642038815521,30.262928247451782,2.5322397,0.6475763320922852,7.048288469273533,0.0032475218176841736,-0.0075577358883505774,1015,-0.0008584547904320061,0.664609432220459,1.3086822032928467,0.6893208026885986,2.525766,0.00410597660811618,-35.42412508541622,8.78920909599401e-05,-11.90699678857866,16.85144331999861,12.581654,0.8556259,-70.61452123066765,12.500465
-0.09487330558431058,0.8392811,-35.89295368517643,16.23755717277527,2.920241117477417,0.35322500579787064,2.8579652309417725,0.006875918712466955,576.8119781017303,815,0.5930532157000866,29.52648401260376,2.4874442,0.6511852741241455,6.755194303785489,0.0035729357041418552,-0.006371824591401609,1015,-0.00103191495873034,0.6554563045501709,1.3012466430664062,0.6280028820037842,2.484757,0.004604850662872195,-39.53402299077675,3.4955612591147656e-06,-11.632611084820038,14.72511586395988,12.030489,0.8382621,-68.99416962159366,11.998203
-0.38926538467852567,0.8157053,-34.70873589570217,16.244147539138794,2.9249210357666016,0.42031310180049664,2.737226724624634,0.007567381951957941,606.1238739490509,809,0.6332322251345022,29.309168100357056,2.4304292,0.6262714862823486,7.667101430435481,0.0024258210323750973,-0.004516517711281015,996,-0.005349752493202686,0.6434054374694824,1.2688581943511963,0.6109147071838379,2.4231126,0.007775573525577784,-43.064147310908595,5.358290582080372e-05,-12.769912035738782,14.435787900322808,11.363759,0.81282663,-72.97463967687219,11.280918
-0.4514260945715568,0.8074265,-29.15261533558804,15.990855693817139,2.888371229171753,0.38813131602919015,2.708735466003418,0.008099949918687344,635.4017658233643,817,0.5760095805781343,29.2744722366333,2.4100263,0.6521399021148682,7.220653772716678,0.0012869869824498892,-0.005301721094063894,1045,-0.00589505722746253,0.6459004878997803,1.2599694728851318,0.6826052665710449,2.3988454,0.007182044209912419,-41.22788814853158,5.318756848282646e-06,-11.316202270677651,15.698558687596813,11.134254,0.80300534,-67.02056448965624,11.010457
-0.004619517403552707,0.79020625,-30.00806538801781,17.70977783203125,2.9252121448516846,0.4761225108244075,2.7141568660736084,0.00805140845477581,666.3433725833893,827,0.5476777782809907,30.9384868144989,2.3669245,0.6281013488769531,6.755209563746204,0.003765203757211566,-0.03897848055726435,978,-0.001850728876888752,0.6460280418395996,1.2374563217163086,0.6949920654296875,2.3577125,0.005615932634100318,-38.84251810567004,7.092303712852299e-05,-12.663885978167034,16.127344387451195,10.664543,0.7867221,-68.25790257589095,10.566752
-0.13378856276157303,0.779169,-26.399784693132794,16.780238151550293,2.973752975463867,0.35576761578616445,2.7050702571868896,0.006487590726464987,696.449187040329,817,0.5698150052584424,30.10314393043518,2.3387983,0.6460802555084229,6.609344806410825,0.005691363476216793,-0.0069226131861647566,1072,0.0013318794080987573,0.6507241725921631,1.1969094276428223,0.6537604331970215,2.3338978,0.004359484068118036,-36.53509312350772,0.0001510738511569798,-10.463190003105291,14.09616171536488,10.368769,0.77733904,-62.68095110201642,10.318081
-3.3484596743729487,0.7722083,-28.838387725159073,16.61218500137329,2.9261178970336914,0.3487056704095596,2.632615089416504,0.00763263925909996,726.1162712574005,802,0.7295150580234622,29.663477659225464,2.3207934,0.6172399520874023,6.404001234342667,0.005525173153728247,-0.11121911819216214,1086,0.000427045306423679,0.6461384296417236,1.1327457427978516,0.6099772453308105,2.3135643,0.005098127847304568,-41.33731951335688,3.633187952800654e-05,-9.848596420925796,10.99784686378721,10.183751,0.7695197,-60.92549132577248,10.110397
-0.10609593647177037,0.7591152,-29.769241403183504,16.974270343780518,2.9193115234375,0.3669502795737012,2.6127517223358154,0.006784061901271343,756.2061150074005,823,0.48403071923176133,30.087160110473633,2.2865448,0.6340968608856201,6.358929692089616,1.3211846408012207e-06,-0.012393779915471567,1054,-0.0023568659089505672,0.6567926406860352,1.0980634689331055,0.8213901519775391,2.2767158,0.0023581870935913685,-34.24760390172607,0.0,-10.19695437878406,15.722918224621745,9.840877,0.75551105,-66.27969905681442,9.744624
-0.4487033901735733,0.74045855,-27.338323273238718,16.552770376205444,2.9508776664733887,0.3265918638790615,2.7497270107269287,0.006758497562259436,785.7745893001556,815,0.5932929232027516,29.564668893814087,2.2367456,0.6461808681488037,7.036433555027939,0.0028436672873795033,-0.005381092405874066,1055,-0.0011887529399245977,0.6412036418914795,1.0962920188903809,0.6300816535949707,2.2312205,0.004032420227304101,-38.14879665516698,9.050401422427967e-05,-10.878908634869589,14.154667388693934,9.362811,0.73852706,-62.51843937830675,9.311223
-0.004845631068362825,0.7274917,-26.07105656924786,16.383842706680298,2.9106483459472656,0.33306076502634097,2.7584900856018066,0.009451569989323616,815.3472685813904,813,0.5888961641861257,29.56985330581665,2.2013302,0.6391029357910156,6.818817985936978,0.0033824064303189516,-0.0028082005602333344,1102,0.0009626982500776649,0.6632511615753174,1.2065489292144775,0.6729559898376465,2.1916559,0.0024197081802412868,-36.748864593135,2.9697535865125246e-05,-9.880481311272293,13.740421880451432,9.037026,0.7240941,-59.66140129149804,8.950021
-0.0638762241661749,0.7200296,-30.86628778874391,17.754961013793945,2.950975179672241,0.29982907560301253,2.690023422241211,0.007429420482367277,845.942305803299,818,0.5642190576462562,30.592183351516724,2.180834,0.6363406181335449,7.04542566946249,0.0015861917054280639,-0.0060970649747735675,1079,-0.0018229915294796228,0.6550962924957275,1.1723687648773193,0.6129517555236816,2.1719573,0.0034091832349076867,-37.497101932103924,5.028276973462198e-06,-10.18619495748504,14.668089143550537,8.853687,0.71692073,-67.62660004796776,8.775443
-0.00968167806755154,0.7104471,-29.225460299807335,16.824382066726685,2.9185585975646973,0.38429712877441646,2.819314479827881,0.007217002101242542,876.2561814785004,843,0.4977581121899617,30.31094980239868,2.1539037,0.6545937061309814,6.828487788405219,0.003909772261977196,-0.003855351511671971,1063,-0.0014746738597750664,0.6457934379577637,1.1858437061309814,0.6068518161773682,2.149725,0.005384446121752262,-34.733126572239,0.0004041104984935373,-10.344144787203513,16.06075659347392,8.618437,0.70905983,-60.271544703477566,8.582498
-0.00965324393486136,0.70681185,-25.857385358379016,16.896613597869873,2.928842782974243,0.3166728741062651,2.8643150329589844,0.008148975670337677,907.1045212745667,835,0.5302245921540262,30.845494270324707,2.1436121,0.6521294116973877,5.730286649957808,0.00366206094622612,-0.008099988785293987,1142,0.0006204340606927872,0.6565933227539062,1.237116813659668,0.6052513122558594,2.1323757,0.003041626885533333,-34.886132934517114,0.00352835631929338,-8.419333607200446,15.10589073278919,8.530194,0.70297027,-59.003971107118126,8.434882
-0.007700969845570353,0.6901235,-35.30857249597276,16.683141231536865,2.903721332550049,0.2633242744479706,2.9431018829345703,0.008289272896945477,938.4541742801666,864,0.42668415728338227,31.346757650375366,2.0955942,0.6917645931243896,7.765513339806491,0.002950431313365698,-0.008616760504107918,1084,-0.0006165722152218223,0.6348578929901123,1.3426024913787842,0.6011841297149658,2.0911887,0.00356700352858752,-33.88462093814604,0.0004210560000501573,-10.301197284069751,17.87861328975313,8.13027,0.68866014,-64.47417188344743,8.094531
-0.10757790786048017,0.68017745,-36.325329221737356,16.648179292678833,2.9382781982421875,0.2968367891270902,2.85310697555542,0.009086723439395428,969.3447780609131,805,0.5514906607310174,30.887813091278076,2.0663204,0.7000739574432373,7.798004012770728,0.0016271157655864954,-0.07932662783820801,1043,-0.005885018967092037,0.6434893608093262,1.3410544395446777,0.60430908203125,2.0612197,0.007512134732678533,-38.27189211560293,0.00011703719792421907,-11.165848008917298,15.035634520469051,7.8957167,0.67859364,-69.49487219076669,7.8555455
-17.493119001299526,0.67511475,-29.540858000895955,16.567374229431152,2.9055490493774414,0.26520250120234135,2.904728412628174,0.00939108058810234,1000.4013686180115,800,0.6527749159210074,31.051473140716553,2.051306,0.6586580276489258,7.411769020829948,0.0028293668292462826,-0.1063284416969326,1059,-0.001614067004993558,0.6284928321838379,1.2981929779052734,0.6025786399841309,2.050802,0.0044434338342398405,-39.05017941398527,0.0,-10.549707025551548,12.425149352837936,7.778053,0.67505103,-62.857247425021214,7.774133
-0.007568213496446814,0.6654183,-24.47583730004038,16.3965482711792,2.867509126663208,0.3489142696671057,3.150451183319092,0.007016362156718969,1032.230404138565,849,0.48925746367462186,31.825899839401245,2.022743,0.712665319442749,5.8064512862064355,0.0025988260749727488,-0.0033966994831130816,1106,-0.0010955259203910828,0.6400454044342041,1.3465940952301025,1.1459643840789795,2.014346,0.0036943519953638315,-33.386498114704004,7.572885078843683e-05,-8.762759307363167,15.825765814536437,7.559031,0.6627013,-60.56912164843391,7.4958224
-0.11656370740170519,0.6532771,-35.36952272471687,16.648466110229492,2.891629695892334,0.2542142407843767,2.7764570713043213,0.006381420884281397,1063.1500029563904,827,0.529155764970815,30.91676926612854,1.9857218,0.6436200141906738,8.836335932764444,0.004852465353906155,-0.03248877253448704,1041,-0.0013130767038092017,0.6139321327209473,1.3132500648498535,0.6020267009735107,1.9752142,0.006165542057715356,-39.25119330458233,0.0001112366298912093,-11.884471545990058,16.772352732832058,7.2843037,0.649951,-68.23445695639343,7.2081637
-1.369622097185104,0.6478831,-33.72492478080595,16.419737100601196,2.886258602142334,0.20900633416928827,2.841083288192749,0.009014545008540154,1094.3368835449219,813,0.494820062356637,31.184025049209595,1.9690778,0.6585202217102051,7.931431112195475,-1.070790789370335e-09,-0.005548359221565762,1276,-0.004645180888473988,0.6385271549224854,1.286564588546753,0.6026628017425537,1.9619509,0.004645179817683198,-35.208826540594984,0.0,-8.375387294446202,15.56397096131257,7.164067,0.64573383,-71.24600713322103,7.1131907
-0.4294139025424503,0.6411485,-37.77836654941904,16.74253535270691,2.8534507751464844,0.3057989753131398,2.94508957862854,0.00853003840893507,1126.0539858341217,815,0.5933594639159407,31.71428370475769,1.9476755,0.6682050228118896,8.007595773761695,0.0011977662798017263,-0.008930374088908786,1018,-0.0015942479949444532,0.6457817554473877,1.3416266441345215,0.6060795783996582,1.9441047,0.0027920142747461796,-39.07964343842013,0.0006667718989774585,-11.57646745512151,14.556771084453159,7.012368,0.64007914,-70.35889301831911,6.987373
-11.948485496460902,0.6375497,-26.184824414369753,16.33319115638733,2.8551650047302246,0.39026924560333387,3.0762908458709717,0.006811185739934444,1157.6587026119232,801,0.6330139078248405,31.60186743736267,1.9369222,0.7178583145141602,6.814992024844461,0.0007837234297767282,-0.10174675346435523,1063,-0.004572363570332527,0.6265082359313965,1.358668327331543,0.6234021186828613,1.9231304,0.005356087000109255,-38.047799791047,5.467122537083924e-05,-10.205080267933669,12.621265968501131,6.937366,0.63325375,-61.69699283043526,6.8423443
-0.005959562004098201,0.6319091,-34.22652757391665,16.485699892044067,2.8316988945007324,0.3410440751514653,2.7917556762695312,0.007262575905770063,1188.9556231498718,845,0.5010732200257235,31.29375720024109,1.9192216,0.6508193016052246,7.934214909210767,0.0037893715780228376,-0.004320410278456884,1051,-0.001001005875878036,0.6223645210266113,1.36210036277771,0.7135028839111328,1.913637,0.004790377453900874,-36.270828163959365,5.977127784717595e-06,-11.265373615050315,16.82255607080765,6.8156514,0.6302125,-65.85408471315019,6.7776947
-0.009094109236274905,0.62711716,-33.22562688353214,17.133532524108887,2.9104371070861816,0.2750550537739178,3.0449700355529785,0.009611742570996284,1221.5656094551086,880,0.44024392721902805,32.606958866119385,1.9041331,0.6957721710205078,6.508053722923623,0.002703895326703787,-0.0038229874189981763,1146,-0.0013907719403505325,0.6369645595550537,1.434236764907837,0.7033636569976807,1.8938128,0.004094667267054319,-31.74511922817395,0.00025091180577874184,-8.672841170439886,17.17129400308414,6.713585,0.6239711,-69.28315996881275,6.644655
-1.4574056577315286,0.62511265,-40.83476920725364,16.554412841796875,2.8330180644989014,0.15454721502740165,2.9980392456054688,0.007976049557328224,1253.3684751987457,803,0.6609104355124639,31.80006432533264,1.8976271,0.6620452404022217,8.035459566877323,0.003885244484990835,-0.0007546040672468337,1199,0.0005124857416376472,0.6212477684020996,1.3653748035430908,0.7496888637542725,1.8859614,0.003372758743353188,-38.21605101687582,4.400134457682725e-06,-8.83769351327045,12.007643358769391,6.670048,0.6216002,-71.8138680551241,6.5926895
-0.007632492618991971,0.6182195,-27.465031341054374,16.79606318473816,2.8983092308044434,0.3308122864297599,2.862657308578491,0.007601384073495865,1285.2577018737793,812,0.5559331784214465,31.886473894119263,1.8754766,0.6474494934082031,7.138891460106532,0.0030339364893734455,-0.0749665463256458,1067,-0.0012777273077517748,0.6348733901977539,1.3938755989074707,0.7123382091522217,1.8675084,0.00431166379712522,-34.34461078632149,3.610230851336382e-05,-10.328663799631846,13.815115700704078,6.5239277,0.6158418,-61.88662635502934,6.4721503
-14.125347230682436,0.6129566,-31.121676584911388,16.47303318977356,2.8170857429504395,0.2977756843739713,2.811074733734131,0.006291110534220934,1316.5443654060364,800,0.6739331085183702,31.282646417617798,1.858534,0.6385085582733154,6.943047750855001,0.0012423568405210972,-0.10564916069046118,1061,-0.005355075933039188,0.6163444519042969,1.327592372894287,0.8198904991149902,1.8547989,0.006597432773560286,-38.90069869817417,0.0,-10.171122575031594,11.792680920291692,6.414326,0.6118995,-67.1553941183342,6.3904133
-1.8732572422302296,0.6087852,-41.5753073070795,16.717226028442383,2.807640790939331,0.21808165667861257,2.965385913848877,0.007252299226820469,1348.0348825454712,802,0.644564508175177,31.487606525421143,1.8448693,0.6777560710906982,9.495468059028862,0.0030325190164148808,-0.2385197184752948,1052,-0.002935281489044428,0.6272523403167725,1.4438371658325195,0.6484458446502686,1.831788,0.005967800505459309,-42.9432879742978,2.925520675489679e-05,-11.93614434759643,13.948433643105945,6.3272724,0.6048986,-71.89698466739631,6.2450423
-15.408923784854748,0.60127765,-35.44088590218359,16.563433408737183,2.8146328926086426,0.3032793219413463,2.8234236240386963,0.009903660044074059,1378.9346432685852,800,0.6677140690643235,30.89690065383911,1.8200834,0.6461055278778076,8.490233358378035,0.0015805214643478394,-0.1252243040388483,1034,-0.004891502670943737,0.621427059173584,1.4200835227966309,0.6132564544677734,1.8083286,0.006472024135291576,-41.89622205889759,0.0,-11.997789339581054,12.881381708599568,6.1723733,0.5978614,-65.31644735455393,6.100243
-0.44715400610196054,0.60241604,-33.237958333084975,16.62160348892212,2.7919347286224365,0.2897180302866148,3.144899845123291,0.008785494603216648,1410.0925829410553,807,0.6179291369347926,31.15509057044983,1.8239324,0.7245190143585205,8.480825348595813,0.0028230303432792425,-0.004252728707947673,1042,-0.0052063846960663795,0.5998232364654541,1.5695040225982666,0.6165850162506104,1.8300258,0.008029415039345622,-42.32695995918783,8.853862527757883e-05,-11.697969205424233,14.743715815513113,6.1961765,0.6043016,-66.86050980239018,6.2340474
-0.003986917946363719,0.59775734,-33.37682878716191,16.648488759994507,2.8609251976013184,0.2710555311915803,3.071838855743408,0.00768925528973341,1442.6757218837738,866,0.4067406967906422,32.58041858673096,1.8085176,0.7129595279693604,6.805155032098379,0.002831563586369157,-0.006805285757960471,1099,-0.0012226449325680733,0.6424026489257812,1.7432136535644531,1.3165183067321777,1.8036202,0.00405420851893723,-32.128168795614606,0.0008318875916302204,-9.15342373708692,17.765156481628605,6.101396,0.5963376,-69.19721477432618,6.071588
-0.12973407590167482,0.5847344,-30.247667554411525,16.87253975868225,2.9107048511505127,0.30294323068531537,3.066352128982544,0.009253306314349174,1474.563404083252,825,0.540539558611178,31.884997367858887,1.7641962,0.6777458190917969,8.01425416505781,0.002408004831522703,-0.0022686334830750725,1066,-0.0034478618763387203,0.619086503982544,1.5404891967773438,0.6032521724700928,1.7571754,0.0058558667078614235,-37.724771992738894,0.000928799039684236,-11.094815820455837,15.837059141574732,5.836879,0.58277845,-65.35635792737182,5.796043
-0.05728448421905244,0.5790116,-32.471570127854356,16.82853412628174,2.914886236190796,0.27366960360011405,2.9686150550842285,0.006985998246818781,1506.039633989334,851,0.49066652369417796,31.47236704826355,1.7443486,0.6711013317108154,7.676727854403723,0.0031318007968366146,-0.005997643066166032,1117,-0.0004683213192038238,0.6239054203033447,1.5026304721832275,0.7040896415710449,1.7332375,0.0036001221160404384,-34.88736235464494,0.0006810222403146327,-9.91440058575243,16.474135131945964,5.722173,0.5758711,-66.10463863294524,5.658945
-0.008394429823667069,0.573376,-25.391174018124172,16.713751316070557,2.8915767669677734,0.46404234213209805,2.865654945373535,0.00958933960646391,1537.1130607128143,805,0.5531986776943012,31.07006287574768,1.7249508,0.6428306102752686,7.096250386051036,0.0015311242314055562,-0.000696716914149665,1057,-0.002397321630269289,0.6140561103820801,1.5585646629333496,0.6495091915130615,1.7193784,0.003928445861674845,-36.61557843200723,0.006361495237797499,-11.057044915545413,14.453319962821283,5.612245,0.57187736,-56.04975192638755,5.581058
-5.31899348561025,0.57197666,-35.83753146772428,16.5981502532959,2.752047538757324,0.1824674280199895,2.9096009731292725,0.008620013482868671,1567.7022259235382,801,0.603301938937567,30.586462259292603,1.7201194,0.6629776954650879,8.595108757032063,0.0021699299104511738,-0.05538293387200342,1110,-0.0027082846499979496,0.5969536304473877,1.6663694381713867,0.617042064666748,1.7092923,0.004878214560449123,-39.79486947041445,8.515008630638476e-06,-10.248357668369756,14.077023146731626,5.585195,0.56898016,-70.66965174749521,5.52505
-0.10512493641603404,0.5673336,-32.072647429916394,16.615734100341797,2.7882447242736816,0.2331825819722303,2.831218957901001,0.007693005260080099,1598.0233817100525,837,0.5212300937210164,30.318252563476562,1.7039702,0.6461844444274902,6.968205087135135,0.0029733367264270782,-0.06629290966758898,1114,0.0009693581378087401,0.6126751899719238,1.7161569595336914,0.5906426906585693,1.6974332,0.002003978588618338,-35.78854756769786,1.9061202692682855e-05,-9.174678053138631,15.852137707910169,5.4957232,0.5655625,-68.46304418140559,5.459915
-13.15440122327024,0.5657467,-33.05357278337089,16.910013437271118,2.796525001525879,0.31426048244439775,3.1431291103363037,0.009204837493598461,1629.2232582569122,801,0.6095135088578418,31.19663166999817,1.6982362,0.6522443294525146,8.205977786181853,0.002164724050089717,-0.11281122983244075,1111,-0.0019303380977362394,0.6081669330596924,1.9550416469573975,0.5959336757659912,1.6866491,0.004095062147825956,-39.62948787862377,2.9000952054047957e-05,-10.574097307357716,13.822796043033199,5.464301,0.5625801,-67.28687309447409,5.401351
-20.30775613254648,0.5614263,-32.45601043587578,16.770707607269287,2.8072094917297363,0.1881884080765427,2.882903814315796,0.007809267845004797,1660.8483211994171,800,0.8019312197506726,31.618362188339233,1.6830283,0.607213020324707,7.897985725121272,0.0026516348589211702,-0.13390138602694943,1220,-0.0049216425977647305,0.603865385055542,1.8272271156311035,1.2746243476867676,1.6784627,0.007573277456685901,-43.851708782754514,0.0,-8.648505809467023,9.491831352495048,5.3818293,0.5601955,-65.46296856946972,5.357314
-0.29094495927701924,0.55645984,-27.16520275396749,16.854445219039917,2.798701763153076,0.17972541817161036,3.0202510356903076,0.07357943058013916,1693.2122068405151,830,0.5126425128524725,32.361191749572754,1.6653235,0.6531827449798584,6.622819503714674,-0.00018894477398134768,-0.010204349981945197,1236,-0.00018894477398134768,0.6180040836334229,1.736140489578247,0.5958085060119629,1.6588318,0.0,-36.06050282767027,0.07357943058013916,-7.81725190571412,15.657535381980171,5.2873836,0.55476195,-59.391744101162786,5.2531705
-0.09725275137245287,0.55645984,-28.202169174041632,16.77946925163269,2.7787914276123047,0.39708683044023163,2.804868221282959,0.00869238656014204,1723.7226359844208,830,0.5888784675569256,30.50665783882141,1.6653236,0.6212265491485596,6.824505079702309,0.0026197126135230064,-0.14090347313686136,979,-0.0037609755527228117,0.5844824314117432,1.6255357265472412,0.5916829109191895,1.6570742,0.006380688166245818,-39.39032741932949,0.0004545053234323859,-11.84628698072214,15.43819314968239,5.287384,0.5542465,-62.539568072542004,5.2439456
