ItrTime,1MinReturn,0ProcessExecTime,MeanKLBefore,1Entropy,ComputeUpdatedDistTime,0MinReturn,LossBefore,1EnvExecTime,0AverageReturn,dLoss,1Perplexity,MeanKL,1ProcessExecTime,1AverageReturn,1StdReturn,0ExplainedVariance,1PolicyExecTime,1ExplainedVariance,1NumTrajs,0MaxReturn,0AveragePolicyStd,1AveragePolicyStd,0StdReturn,0PolicyExecTime,1MaxReturn,0EnvExecTime,Time,0NumTrajs,LossAfter,0Perplexity,0Entropy
305.3483233451843,-174.5398518227986,1.4111502170562744,9.269486440643959e-07,2.8358448,65.96676564216614,-193.29694153846395,0.002212194260209799,5.5661091804504395,-69.60455089950152,0.008927022572606802,17.044792,0.0027012783102691174,1.211517095565796,-67.5046910459007,27.663089489521173,0.5008106066255447,38.738775968551636,0.5107185599439872,812,-0.09421551618105915,1.0,0.9989895,29.449711162135003,9.171416521072388,-0.6831795154356786,5.7572853565216064,305.3483145236969,813,-0.006714828312397003,17.079464,2.8378768
66.0152862071991,-162.6119381560697,1.6118848323822021,2.973130506234156e-07,2.830657,2.0314245223999023,-210.83441062329777,0.0012676024343818426,4.827332496643066,-62.35245723252826,0.011121258838102221,16.956598,0.0038094755727797747,1.1868290901184082,-56.20736176796191,23.29941007645951,0.49860746866097294,35.70633268356323,0.5085962154951731,816,-0.11224589732526578,0.99737096,0.99640614,27.13367294698871,8.260883331298828,-1.7572210899819378,5.818587064743042,371.3793556690216,815,-0.009853656403720379,16.98964,2.8326037
63.08584928512573,-156.64756443607507,1.1387007236480713,0.0,2.8260713,1.2518227100372314,-196.3707099345589,-3.434668087720638e-06,5.3986899852752686,-57.34611959470507,0.012013166261112929,16.879017,0.003521227277815342,1.2649204730987549,-48.28597813353556,18.106460582927756,0.5446498183418579,36.93668460845947,0.5425298375628336,812,-0.40657038966783426,0.9948455,0.99412113,22.34180104627925,2.796661615371704,-0.2352524718433679,3.688624858856201,434.46819949150085,809,-0.01201660092920065,16.903826,2.82754
74.34891271591187,-105.58224078376426,1.8011841773986816,4.607504067166701e-08,2.8232715,1.9712128639221191,-108.51752905262695,7.161120447563007e-05,5.505862236022949,-52.28592226454655,0.01209861221286701,16.831827,0.0034244004637002945,1.205336570739746,-39.429371441602655,13.940709681952622,0.5668850728381871,39.78202986717224,0.5807705904540655,831,-0.18220042477807152,0.9934724,0.9927484,18.568467408615714,8.526668310165405,-0.01012911919045203,6.228862762451172,508.8378188610077,815,-0.01202700100839138,16.856672,2.8247466
52.65247964859009,-70.87569634899158,1.256352186203003,9.836551129183135e-08,2.8117456,1.774932622909546,-109.13587609170685,0.00010787129576783627,4.405752658843994,-49.005891914463405,0.013236938902991824,16.638939,0.004170258529484272,1.0648682117462158,-33.805551486744406,10.739460857078532,0.5867053258790778,27.2486412525177,0.6203823951232369,829,-0.12122495666449631,0.9879028,0.9870499,17.24492878459564,4.5736823081970215,-0.10222713741668712,4.801686763763428,561.4962232112885,816,-0.013129067607223988,16.66793,2.8134866
75.85001802444458,-77.92268276067523,1.8798751831054688,1.5370975461337366e-06,2.798832,1.6823527812957764,-97.72257685904528,0.0019849350210279226,5.731845855712891,-45.65186437266056,0.011885786196216941,16.42545,0.003672073595225811,1.2234477996826172,-28.502315948433512,9.243707469860063,0.589467855785869,41.756016969680786,0.6194236810852661,847,-0.8698712501928788,0.9817125,0.9806913,15.491345724876034,7.437504053115845,-0.2052746614486847,6.381459712982178,637.3653481006622,814,-0.009900851175189018,16.459944,2.8009298
57.37576127052307,-62.05029659148143,1.458967685699463,2.2760912543162704e-05,2.7866967,1.1592111587524414,-95.22054983761538,0.010184766724705696,4.319244623184204,-45.06966357596429,0.010497448791284114,16.227327,0.0036525472532957792,1.1157865524291992,-25.981090858536096,9.147629912848219,0.5465011333693749,30.51641869544983,0.5903205289040873,863,-0.23884701771559164,0.97609603,0.9747459,17.1656409028932,6.1634533405303955,-0.14538974394928467,5.950808525085449,694.746987581253,818,-0.000312682066578418,16.272467,2.7894745
70.17441534996033,-54.73912082633799,1.2550389766693115,0.00013497500913217664,2.7736948,1.0246005058288574,-86.62866339881235,0.005818692035973072,5.818016767501831,-40.73117328708891,0.010451557580381632,16.017706,0.0039422716945409775,1.3925609588623047,-22.877640310755336,8.049536950199375,0.5490537470680308,41.404876947402954,0.604781891660938,870,-0.005932654625766663,0.9701146,0.968428,16.031358168982063,4.44071364402771,-0.45031241774619435,4.64143180847168,764.9254207611084,826,-0.00463286554440856,16.073748,2.7771873
72.89544439315796,-42.17140314343108,1.8028919696807861,2.0110212062718347e-05,2.7589478,2.6943552494049072,-80.42838243515743,0.002658241428434849,5.3656885623931885,-40.07067187501222,0.008504013065248728,15.783228,0.003635021857917309,1.2667911052703857,-21.738956524323765,7.2820496373782575,0.5475604576693734,39.61285042762756,0.6150745564027611,870,-0.11834559686224198,0.96232784,0.9613101,15.873082965225539,7.593524932861328,-0.008440486930942598,6.1837477684021,837.8267805576324,823,-0.005845771636813879,15.816799,2.7610726
56.94689345359802,-42.36372092589128,1.1767358779907227,3.6776716569875134e-06,2.7376513,0.8456809520721436,-82.7068102690003,0.0022623096592724323,4.892849683761597,-42.487714876878734,0.007446638308465481,15.450654,0.0036088728811591864,1.1533679962158203,-19.763831926071354,7.114744638939991,0.6064172207560219,32.013110637664795,0.6123979229903442,895,-2.4366878186181102,0.95185274,0.9511257,14.688094887446633,3.1350486278533936,-0.003476951668187,3.9596974849700928,894.7778453826904,809,-0.0051843286491930485,15.474378,2.7391856
76.02576494216919,-34.39428696518183,1.5822663307189941,1.9068102119490504e-05,2.7188365,1.6979515552520752,-71.10065895296468,0.0029931925237178802,5.652118682861328,-37.857805972099605,0.007084463723003864,15.162671,0.003469059942290187,1.3118767738342285,-18.38486616797216,6.983578126912208,0.5515524305561386,42.78886032104492,0.5627580149940846,901,-0.6236498466823989,0.9428585,0.94223917,14.961243104013644,6.943880319595337,-0.00907035619137075,5.94439697265625,970.8153040409088,822,-0.004091271199285984,15.182776,2.7201617
55.37190055847168,-32.124460665806104,1.397897481918335,5.494524157256819e-05,2.6915004,0.9651081562042236,-68.77340625295645,-0.001919768052175641,4.4121479988098145,-40.91362881741067,0.007275044685229659,14.753797,0.003550170920789242,1.1767849922180176,-16.196149855337755,6.251725126120189,0.7042090539461678,29.696044206619263,0.5678266025547061,929,-0.10268698562883628,0.9303502,0.9295203,11.372833947908232,4.945605039596558,-0.305166502250271,5.015812397003174,1026.192934513092,806,-0.0091948127374053,14.780142,2.6932845
73.83352041244507,-38.84694275130245,1.4507482051849365,0.0007514809258282185,2.6717272,2.04599928855896,-75.2804895028556,0.0002578517305664718,5.76885199546814,-40.58700821806805,0.007117393601220101,14.4649315,0.004396032076328993,1.2966787815093994,-16.306194039851068,6.579142697529775,0.6211336607565691,42.09095788002014,0.550698118905764,904,-0.2647335739334714,0.92146695,0.92044574,13.928765198247383,5.978578567504883,-0.13560214207447313,5.464392185211182,1100.031159877777,811,-0.006859541870653629,14.497099,2.6739485
66.38842988014221,-29.390506645392573,1.872926950454712,1.1735374755517114e-05,2.6410973,1.6300179958343506,-65.94725331393045,0.0023227366618812084,5.021686315536499,-39.72666320353151,0.005339492345228791,14.028589,0.003349796636030078,1.1987814903259277,-15.035557014818416,5.3312353858119845,0.6673271579006312,36.223466634750366,0.608119045096994,914,-0.03521028751632744,0.90718824,0.90649295,12.56569052257697,8.060450077056885,-0.06630349343584493,5.951532363891602,1166.4327867031097,814,-0.003016755683347583,14.049917,2.6426165
61.89279556274414,-30.1477156774521,1.0976743698120117,3.4538679756224155e-06,2.613163,1.8024697303771973,-67.37377738388153,0.0012159078614786267,5.262697219848633,-37.977015036902436,0.0061556167202070355,13.642133,0.003820612793788314,1.203786849975586,-14.456313651605663,6.093333817956185,0.5805549813981765,36.30945110321045,0.5730724830485783,944,-0.008441511863040733,0.8943174,0.8939345,14.347105778899243,2.898871898651123,-0.007025615304174598,3.992227554321289,1228.3283624649048,818,-0.004939708858728409,13.654111,2.6140406
75.04986476898193,-37.1079900934362,1.9731981754302979,2.1540490706684068e-06,2.596134,2.0038905143737793,-72.14321546388422,0.0036706235259771347,5.674272775650024,-40.04376083249907,0.004568828386254609,13.411787,0.0034531480632722378,1.3006560802459717,-14.209447280833139,7.908883226823346,0.5742376337978968,42.177578926086426,0.3927220368343831,982,-0.7994607216333516,0.88717556,0.8863398,15.106553550326261,7.967477321624756,-0.004465326477888418,6.021731376647949,1303.3947186470032,813,-0.0008982048602774739,13.437296,2.5980341
53.9020209312439,-31.91455961837591,1.4904589653015137,1.5108444131328724e-06,2.5652542,1.5443270206451416,-68.39280467748468,0.0025193188339471817,4.023214101791382,-44.09263115148684,0.005497213918715715,13.003963,0.0035275351256132126,1.0029480457305908,-14.135909910928246,6.780373314106962,0.7115148697649144,27.08592939376831,0.4670924369505278,959,-1.356532048035666,0.87352914,0.8727599,12.33512732085128,4.860859394073486,-0.19626283755670332,4.946016073226929,1357.2994537353516,804,-0.0029778950847685337,13.027147,2.5670354
76.31141638755798,-33.51049427372252,1.4804811477661133,4.992833737560431e-07,2.5241482,2.209129810333252,-69.55694456753503,0.003725416259840131,5.853597402572632,-42.37734357129535,0.004654307616874576,12.48026,0.003603100311011076,1.3156375885009766,-13.286746242936823,6.863803466479794,0.6825989322771733,43.88709473609924,0.41867146497259,980,-0.30015714534926685,0.8561411,0.85495955,12.776444220542803,5.9958250522613525,-0.0062600387986027186,5.7875449657440186,1433.616466999054,806,-0.0009288913570344448,12.514783,2.5269105
63.21452736854553,-25.808457524887842,1.734358787536621,0.0,2.4940805,2.106332302093506,-62.74186186799545,6.79233128075829e-11,4.051633834838867,-36.92086804595853,0.003940749981377369,12.110593,0.0033251626882702112,1.0745148658752441,-11.310740014234923,5.6155919218495844,0.5913748523274385,32.354206800460815,0.431884816626782,1019,-0.005114627965785783,0.8423166,0.8421879,13.833942231292852,8.392935991287231,-0.07085134054982714,5.899246454238892,1496.8411049842834,822,-0.003940749913454056,12.114298,2.4943864
66.9400224685669,-31.759226014227103,1.3279123306274414,0.0009933010442182422,2.4583607,1.1579537391662598,-68.85804098965285,0.001813004375435412,5.742432594299316,-37.631351076610216,0.0038668970810249448,11.685639,0.004936510697007179,1.3148763179779053,-12.756021063334055,7.090057543652032,0.5415973582162088,38.67387843132019,0.40924247534635705,995,-0.09447564616183503,0.82838714,0.82735497,15.483039186628465,3.5611956119537354,-0.0590482877314758,4.907571315765381,1563.7908680438995,822,-0.002053892705589533,11.715276,2.4608936
73.2106409072876,-29.479520415337554,1.7999444007873535,3.9301567085203715e-06,2.4121902,1.5647428035736084,-62.75166068375038,0.004538847133517265,5.340347766876221,-41.565171481422055,0.004248802171787247,11.158374,0.0034066576045006514,1.3000307083129883,-11.630900276789491,5.994251212041779,0.7153677940954859,40.76033067703247,0.4271437957602534,1015,-1.1715837454609053,0.8091509,0.8084576,11.497719596762408,7.471211910247803,-0.12760345507085336,6.062163352966309,1637.013286113739,805,0.00029004496173001826,11.177667,2.4139178
57.96404027938843,-36.882466069747146,1.2521436214447021,0.0008647370850667357,2.3736928,0.8219842910766602,-72.45517193775854,0.0061801825650036335,5.150753974914551,-32.893181421943936,0.0032785118091851473,10.736968,0.004103436134755611,1.2548973560333252,-10.974967543453046,6.564245458099314,0.43922590479805645,32.97741365432739,0.3400247033525724,1047,-0.01241164582900153,0.7940419,0.79304725,16.811205229105145,3.0271568298339844,-0.0022824756448902306,3.874140739440918,1694.9821300506592,851,0.002901670755818486,10.764001,2.3762074
78.20202231407166,-30.92960518770879,2.0186662673950195,1.3038617908023298e-05,2.3326788,1.5889618396759033,-68.68941651956237,0.0027824644930660725,5.698715448379517,-38.2900978104241,0.004333608434535563,10.3055105,0.0035969913005828857,1.2907404899597168,-11.071508711568619,6.705735271187405,0.5858547736721775,42.85556173324585,0.3820593685333442,1043,-0.006919717202593672,0.77797395,0.77704716,14.459591517956017,8.222834587097168,-0.1285687649049742,6.435674428939819,1773.1901967525482,818,-0.0015511439414694905,10.330436,2.3350945
56.78371834754944,-32.60003224361429,1.3398709297180176,0.0,2.291872,1.601656198501587,-69.73474868289182,-2.2765482832198813e-09,4.4756317138671875,-40.733924863850525,0.003955347980908019,9.893441,0.004678828176110983,1.2232720851898193,-12.86330455830322,7.778358268340914,0.5956879675515551,30.642390251159668,0.36719705604978703,994,-0.0046433452274734326,0.76189643,0.7612154,15.286517020737335,4.984050035476685,-0.007160529430817708,4.892888784408569,1829.9791893959045,819,-0.003955350257456303,9.911438,2.2936895
77.92985534667969,-36.65187775392848,1.47804856300354,0.00018529703083913773,2.254112,4.159135818481445,-70.68356266084152,0.0016370404046028852,5.826369285583496,-34.53455494212262,0.0035292559769004583,9.52683,0.003705049864947796,1.3583672046661377,-10.353381816666563,7.566060532636453,0.48032641219101424,42.67993664741516,0.3062716212277323,1083,-0.007845395368080417,0.7478905,0.7469376,16.24731744087815,6.501938104629517,-0.0028651194073873805,5.785486698150635,1907.9227566719055,835,-0.001892215572297573,9.551337,2.2566812
62.97574520111084,-32.236894597871775,1.9311614036560059,1.8543236365076154e-05,2.2079122,1.854241132736206,-64.45291355371143,0.0047919293865561485,4.366546630859375,-36.19778586881504,0.003100181929767132,9.0967045,0.0035563677083700895,1.1281132698059082,-10.750552712167599,6.8634119321083915,0.5316753252121668,32.92890548706055,0.3381412432216936,1057,-0.8032980145017263,0.7307711,0.72991633,14.92152227412568,7.310603618621826,-0.05216626099575032,5.924569845199585,1970.9043307304382,807,0.0016917474567890167,9.117967,2.2102468
69.61601901054382,-31.196578042796148,1.3021454811096191,0.00014817400369793177,2.1703835,1.5870170593261719,-66.83605861150158,0.003776966128498316,5.696465969085693,-36.42159534105266,0.0037997418075974565,8.761643,0.003774497425183654,1.354527473449707,-10.325454246380371,6.697469078975913,0.5337879493378708,41.38007736206055,0.31483723985739154,1064,-0.10863933315123513,0.71623987,0.7163455,15.355642412221009,4.311990976333618,-0.007366400800245298,4.4330363273620605,2040.5232863426208,834,-2.277567909914069e-05,8.759385,2.1701257
73.8987329006195,-29.154513396901955,1.7012097835540771,0.003931783605366945,2.1237557,1.9463446140289307,-63.01235615801131,0.004548636730760336,5.391193151473999,-33.2035186071613,0.0026049192529171705,8.362486,0.004584669601172209,1.2461540699005127,-10.257589323931118,7.662395473794523,0.42823585171409395,42.35977363586426,0.3914267442943946,1145,-0.02966940122980692,0.7001962,0.6998824,17.21616608238136,6.901848554611206,-0.0014815025134945784,6.111423492431641,2114.427891731262,840,0.0019437174778431654,8.369862,2.1246374
57.501073360443115,-37.34028662896441,1.190615177154541,0.00013515862519852817,2.0993748,0.9422976970672607,-69.83759884389337,0.0037830709479749203,5.041488409042358,-41.3036563157912,0.006260436726734042,8.161066,0.0035128253512084484,1.1542108058929443,-12.364605448058619,8.750866104615207,0.6006083973222536,32.41565489768982,0.2734810733485761,1032,-0.008529401973112034,0.69173265,0.691391,15.60616932815431,3.276798963546753,-0.009579095831465973,3.7509772777557373,2171.9318447113037,828,-0.002477365778759122,8.169275,2.1003802
75.89881086349487,-35.611364475285,1.6978154182434082,0.00028748580371029675,2.0705278,2.209676742553711,-69.72319832388514,0.0030815463978797197,5.624777555465698,-37.10016051292476,0.004066756111569703,7.929007,0.0037814867682754993,1.2834742069244385,-10.819641508877353,8.24598395517041,0.49100803284772687,42.08110237121582,0.25985673736066883,1081,-0.0076100823129233,0.6821196,0.68145275,16.769922336648648,7.2353503704071045,-0.005364677631365229,5.926790475845337,2247.835299730301,825,-0.0009852097136899829,7.944573,2.072489
57.399636030197144,-31.61403707001378,1.4126636981964111,3.55460106220562e-05,2.0370889,2.5774526596069336,-67.11188915018315,0.003240054938942194,4.19628119468689,-40.76912317043974,0.0034953528083860874,7.6682534,0.0035642366856336594,1.069498062133789,-10.445800369174842,7.113380726732281,0.6866734236027872,29.27774477005005,0.31418925809288256,1068,-3.9826409431602134,0.67073345,0.6702214,12.015870629560192,4.9391796588897705,-0.10691281167618069,5.2148964405059814,2305.2446534633636,802,-0.00025529786944389343,7.6800933,2.0386317
71.16974782943726,-25.08979352129336,1.386209487915039,7.787816866766661e-05,2.005908,2.210766315460205,-58.71645573768072,0.0018453383818268776,5.638150691986084,-40.45688023598561,0.004669266054406762,7.43284,0.003492856863886118,1.2412705421447754,-9.469122194036128,6.360496866876315,0.7218897091927382,42.06945061683655,0.3182458626922773,1120,-1.5315488348669766,0.6602212,0.6597746,11.152103353636939,4.114008903503418,-0.0018073204120627744,4.795259714126587,2376.4174468517303,806,-0.0028239276725798845,7.44285,2.007254
67.95905923843384,-28.464329803328877,1.823192834854126,2.8952659704373218e-05,1.9806008,2.0211901664733887,-65.24482548032675,0.0014799580676481128,4.959935426712036,-38.323838127545095,0.003150749602355063,7.247096,0.00342081137932837,1.209120512008667,-11.993842958284592,7.073996746681848,0.5853211526734667,36.6103036403656,0.3897704583311363,997,-0.6393899501702142,0.6517133,0.6514745,14.312644066579375,8.473430395126343,-0.006826244753177304,5.826605558395386,2444.3823688030243,811,-0.0016707915347069502,7.252415,1.9813346
68.09954285621643,-36.086051192336555,1.3012709617614746,0.001044027623720467,1.9514555,1.5718271732330322,-67.5016386799872,0.004240957088768482,5.6667163372039795,-35.82927802529946,0.002930796705186367,7.038925,0.0036326393019407988,1.3459088802337646,-11.508068792211441,7.383969249187931,0.46865882428877814,40.261481046676636,0.33647033758613265,1014,-0.011297701238507707,0.6427814,0.642036,17.26741228951981,3.6342825889587402,-0.0017674383894262281,3.90165638923645,2512.4847185611725,838,0.0013101603835821152,7.0554338,1.953798
76.89257621765137,-30.590298298433183,1.7124826908111572,0.0,1.925494,1.5487124919891357,-63.3308127305943,0.0015823449939489365,5.7089478969573975,-37.765665055241435,0.0033110768999904394,6.858536,0.003310383530333638,1.3417730331420898,-10.499560180761955,7.251038028349073,0.6205991914796205,44.842222929000854,0.2757042855265721,1054,-0.012771523718618316,0.6342401,0.63377506,13.128254842681208,7.014815330505371,-0.00715384753688804,5.643015623092651,2589.381855249405,808,-0.001728731906041503,6.8687434,1.9269812
54.545997619628906,-39.2412818227933,1.2284600734710693,0.02461463026702404,1.8921118,0.7601015567779541,-71.18764732859685,0.0015116336289793253,4.437040567398071,-39.26111801204721,0.0,6.6333623,0.02461463026702404,1.0924618244171143,-12.866843359932524,8.877209091730544,0.5005441900296583,29.36582612991333,0.3839950550153003,995,-0.09276797087654023,0.6235274,0.62327373,17.78110049060843,3.9311940670013428,-0.06737159825237134,4.47961163520813,2643.932059764862,826,0.0015116336289793253,6.638876,1.8929427
