1NumTrajs,0StdReturn,Time,0AveragePolicyStd,1EnvExecTime,1PolicyExecTime,0EnvExecTime,1MinReturn,0Entropy,MeanKL,0AverageReturn,1ProcessExecTime,0MaxReturn,1ExplainedVariance,MeanKLBefore,1AveragePolicyStd,1MaxReturn,1StdReturn,1Entropy,0ExplainedVariance,dLoss,0NumTrajs,0Perplexity,0ProcessExecTime,ComputeUpdatedDistTime,LossBefore,1Perplexity,ItrTime,1AverageReturn,0PolicyExecTime,0MinReturn,LossAfter
457,14.370507631241585,214.36439728736877,0.97625214,1.507502794265747,8.529359579086304,1.4472453594207764,-35.772364245027106,2.7898023,0.00350203993730247,-40.815839355367785,0.3111248016357422,-3.2754663129322505,0.5737620063150872,8.556247848900966e-06,0.97324187,-0.03460178978346316,6.842334287020526,2.7832758,0.6008051942677487,0.007440204964950681,403,16.277802,0.30971193313598633,0.32300233840942383,-0.00157785858027637,16.171911,16.37924861907959,-17.19720882708004,1.1902689933776855,-72.66609896840991,-0.00901806354522705
463,12.465341435573794,230.10744738578796,0.96866035,1.4991250038146973,8.046623468399048,1.4367928504943848,-37.23663267564205,2.7741926,0.0033196033909916878,-40.43464911546377,0.3095664978027344,-12.564577557106212,0.5620347883248267,1.962592978088651e-05,0.9647701,-0.21695904402399194,6.7467180240592635,2.7657297,0.660465164682454,0.00589678983669728,402,16.025682,0.3282613754272461,0.5570881366729736,0.0013842176413163543,15.890631,15.740342855453491,-16.27549794300744,1.139350175857544,-72.52319300390725,-0.004512572195380926
453,14.239743779051858,246.55320620536804,0.955811,1.4865353107452393,8.424115419387817,1.446251392364502,-41.92480425867277,2.7474482,0.0036940164864063263,-41.747767161596705,0.30569982528686523,-2.294809778785633,0.49062354201866876,0.00011412677849875763,0.9567113,-0.11214529573129817,7.394652038113733,2.749087,0.617457275234434,0.005763832246884704,404,15.602766,0.3205721378326416,0.3164491653442383,0.002488541416823864,15.628358,16.442972898483276,-16.68513780732249,1.1956651210784912,-76.4795558377038,-0.0032752908300608397
477,15.352064907570007,261.6511528491974,0.94196564,1.3721494674682617,7.612035512924194,1.4465901851654053,-37.73500311370393,2.7182996,0.003972236532717943,-42.38314574992714,0.2883164882659912,-1.5872890780911622,0.44590258986669973,0.00024909147759899497,0.93791544,-0.009036710739228841,7.467231715903142,2.7094226,0.5867902757082035,0.006020351895131171,404,15.154532,0.3300607204437256,0.38359785079956055,0.0016009766841307282,15.0206,15.095192432403564,-15.192468260359794,1.2278754711151123,-71.94035099604157,-0.0044193752110004425
485,8.786477412491728,278.16229224205017,0.9317879,1.5007050037384033,8.4480299949646,1.3981664180755615,-28.969204045611495,2.6965687,0.0035530664026737213,-48.32936764035025,0.3108079433441162,-4.620321822093265,0.47450593648938666,0.0,0.9292172,-0.3099766392193787,5.997197649924701,2.6907089,0.8513746817688396,0.006682908999209758,401,14.828763,0.30223894119262695,0.32598876953125,0.00011614514369284734,14.742123,16.50846219062805,-13.312298612561417,1.1783430576324463,-65.33744715151622,-0.0065667638555169106
471,15.616966795544624,294.0500633716583,0.91955197,1.5498476028442383,8.034480333328247,1.4795951843261719,-32.034403272337364,2.6701396,0.004549835808575153,-34.807128224319186,0.3180842399597168,-0.12385314584263225,0.5296188484598885,0.0009279217338189483,0.9150824,-0.10573376681619515,6.469866831533872,2.6601913,0.49874997837589063,0.004913902375847101,411,14.441984,0.34042811393737793,0.40351080894470215,0.002094477880746126,14.299025,15.882665395736694,-14.746814344415982,1.3111329078674316,-66.3173529632132,-0.002819424495100975
496,12.33315352555373,310.7536780834198,0.9069295,1.4741835594177246,8.725387573242188,1.408252239227295,-31.166915007064397,2.6424947,0.0032316236756742,-42.99698298224086,0.3046908378601074,-17.006027635451037,0.47363368495476044,0.0,0.9030893,-0.10822634845321862,6.424363216733928,2.6337206,0.6952317973994231,0.0035643214359879494,400,14.048205,0.30472326278686523,0.32062745094299316,0.01075582206249237,13.925486,16.700958251953125,-13.094192859581048,1.1870639324188232,-70.37048119916784,0.007191500626504421
474,12.791508791029546,326.2942442893982,0.8915473,1.404080867767334,7.869887828826904,1.5566306114196777,-34.665286771016774,2.6082647,0.0039647407829761505,-44.589296366533404,0.2991220951080322,-3.733340874555747,0.46456356756742156,0.00035797961754724383,0.8870776,-0.06569314221862979,7.111435536968451,2.5979056,0.6970376853673041,0.004755834117531776,402,13.575473,0.32248759269714355,0.3165404796600342,0.0028328050393611193,13.43557,15.536314487457275,-14.510614114665588,1.44679594039917,-66.62319125435145,-0.0019230290781706572
476,16.881824713766495,343.02259945869446,0.87845236,1.4920082092285156,8.691294431686401,1.4135587215423584,-32.25638279875679,2.5786881,0.0035294818226248026,-41.594493029621894,0.3023049831390381,-0.42525846820282776,0.4427368780555282,9.395398228662089e-05,0.8778323,-0.006438254526196347,7.676439189023553,2.5769415,0.5496032014674923,0.004336953534220811,411,13.179837,0.3248424530029297,0.336029052734375,0.004251617006957531,13.1568365,16.72553586959839,-14.551932218775413,1.2116129398345947,-70.98624127524867,-8.533652726328e-05
483,16.492714378019482,358.48815965652466,0.86839336,1.42970609664917,7.834473133087158,1.4834611415863037,-33.23503655961779,2.555656,0.0045893373899161816,-33.43499732358537,0.3039400577545166,-0.007972233811344836,0.46326669776562956,0.0,0.86304647,-0.11969374418140188,6.37612431347082,2.54299,0.4564199531122829,0.004825903036362433,419,12.8797455,0.33525896072387695,0.31101322174072266,-1.1374308996892069e-05,12.71764,15.462907791137695,-12.702406364318717,1.4528374671936035,-72.60873988128502,-0.004837277345359325
512,14.255097451132619,375.265513420105,0.8531123,1.489091157913208,8.680443048477173,1.4371204376220703,-37.47499837599992,2.5201488,0.0033510196954011917,-40.63447633495582,0.309673547744751,-0.1026940791834085,0.32397444795233177,8.419850701102405e-07,0.8500234,-0.13264422512796425,7.866734772538612,2.5126162,0.6207122595981689,0.0050415778532624245,404,12.430446,0.3219156265258789,0.31747865676879883,0.006965328939259052,12.337164,16.77305579185486,-12.197443849969904,1.1955060958862305,-72.44874713415331,0.0019237510859966278
516,11.868013162169754,391.3916666507721,0.83829105,1.6167473793029785,8.324511051177979,1.4541728496551514,-22.485347174754978,2.485083,0.0032372758723795414,-35.44842106632693,0.3429684638977051,-0.41087426655006226,0.46644287520464445,7.663163705728948e-05,0.83284944,-0.05418163736314351,5.613580240076919,2.4716294,0.6361402080126849,0.003803275409154594,405,12.002117,0.3193385601043701,0.31583189964294434,0.0030431358609348536,11.841725,16.123324632644653,-10.86393267151201,1.369102954864502,-56.11905318163723,-0.0007601395482197404
519,16.940406168193235,408.7601022720337,0.82269484,1.4792771339416504,8.502532720565796,1.4431357383728027,-31.10470989404025,2.4475071,0.008535327389836311,-38.35816733467433,0.3015413284301758,-0.8682916646579707,0.47738010760427074,0.008535327389836311,0.8200161,-0.09715477129196844,8.007741949921737,2.4405215,0.5003560332172718,0.0,408,11.559495,0.3231499195098877,0.31435275077819824,0.003347554476931691,11.479025,17.365276336669922,-11.603838814138792,1.212634801864624,-68.32373954445441,0.003347554476931691
496,16.193061345017878,424.0565481185913,0.8226948,1.4444551467895508,7.921050071716309,1.4460475444793701,-26.64020270469503,2.4475071,0.00483424449339509,-34.419289703177476,0.3056173324584961,-0.004733596223880753,0.5075851543016803,2.9084274501656182e-05,0.8195446,-0.004348520098890312,6.6405099452614875,2.4394562,0.48855983808918524,0.004777622991241515,414,11.559495,0.31636810302734375,0.31172657012939453,-3.2504438422620296e-05,11.466804,15.293751955032349,-12.744427830736834,1.2122645378112793,-64.66253110021803,-0.004810127429664135
561,8.259565254489184,440.6503007411957,0.8133125,1.4857752323150635,8.696736335754395,1.3872909545898438,-26.721372802513148,2.4245923,0.0034917222801595926,-43.17245792912137,0.3131434917449951,-27.734290291089494,0.32912996514136783,0.0,0.8088153,-0.12497835028940935,5.852351168016817,2.4133258,0.8381661074279614,0.0036023776046931744,400,11.297622,0.3059701919555664,0.31667232513427734,0.0008068131282925606,11.171052,16.591046571731567,-9.170716465082194,1.1683118343353271,-58.376160547076246,-0.002795564476400614
522,9.73418278047651,456.35152983665466,0.8034558,1.5763449668884277,8.198742628097534,1.428440809249878,-23.38541220056732,2.400211,0.003925400786101818,-42.57468623899944,0.3253605365753174,-16.62079526550652,0.43538058265522606,0.0,0.79946154,-0.006745990573923652,6.2539379431778785,2.3899024,0.7837793501265741,0.005595029040705413,400,11.025503,0.3087472915649414,0.32042455673217773,0.0009379770490340889,10.912428,15.696714162826538,-10.77379130220746,1.194270372390747,-57.5885469718044,-0.004657051991671324
504,16.12195972169914,473.594046831131,0.79740137,1.491621732711792,8.873418092727661,1.4489409923553467,-33.05075461331976,2.385082,0.003975715022534132,-37.91460465547909,0.3123013973236084,-1.8196623520641002,0.44035988699842643,5.942524876445532e-05,0.7942159,-0.0019382099312550815,8.30423412211241,2.3768795,0.5218240493821843,0.003055898303500726,407,10.859953,0.32588887214660645,0.6227543354034424,1.3673043213202618e-05,10.771238,17.239654302597046,-12.743974977767172,1.1908297538757324,-72.85548698089262,-0.0030422252602875233
542,15.517975973015526,488.72288608551025,0.7775087,1.3429210186004639,7.842167139053345,1.4539170265197754,-32.4213209488542,2.3345554,0.0029192958027124405,-40.21272143084783,0.2889389991760254,-2.8289811246725804,0.34017535282615285,8.907261872082017e-06,0.7752653,-0.03678722297716218,8.211276723356997,2.328525,0.5650713689255142,0.004750775406137109,404,10.324868,0.3352797031402588,0.31610608100891113,0.0011003410909324884,10.262794,15.125467777252197,-11.102459487287462,1.1423709392547607,-68.15064835934166,-0.0036504343152046204
537,14.316833537132753,505.38422417640686,0.775345,1.4565813541412354,8.505242347717285,1.3997523784637451,-30.046395071080486,2.3289647,0.0035211774520576,-36.380188485056166,0.31355953216552734,-0.041242295160291105,0.33406762700501225,0.00015167919627856463,0.7720519,-0.10623403431113501,6.572741689806342,2.3201554,0.570790581251232,0.003963239723816514,414,10.267306,0.3160989284515381,0.32479023933410645,0.005398155655711889,10.177256,16.65862512588501,-9.990547343036464,1.2013630867004395,-61.77762633202374,0.0014349159318953753
494,14.18953972050038,520.9890940189362,0.76453876,1.3759174346923828,8.024231195449829,1.4531068801879883,-33.91885431665647,2.3009074,0.00347157078795135,-39.03807551589331,0.3022189140319824,-0.010281329066338904,0.3498732294620116,4.1560717363609e-05,0.76054716,-0.011785171774047571,6.990756987545122,2.290119,0.6121934417733885,0.004339355509728193,411,9.983237,0.3315911293029785,0.31117939949035645,0.002171033062040806,9.876112,15.600281476974487,-11.625352636113893,1.423551082611084,-69.99486877196824,-0.0021683224476873875
491,15.800476151962885,538.4042983055115,0.7599825,1.4978382587432861,9.177035093307495,1.4709274768829346,-33.399000248174985,2.288941,0.004540803376585245,-39.32286001308781,0.3081672191619873,-0.9099497984978112,0.4161548721707763,0.00021705942344851792,0.760284,-0.06591400951742443,8.118421502524605,2.2894936,0.5433222031833008,0.005787636851891875,404,9.864485,0.32881689071655273,0.31580376625061035,0.0033381828106939793,9.869938,17.41180109977722,-13.402509283187982,1.2171049118041992,-65.5140716936761,-0.002449454041197896
529,15.429068189083157,554.5248091220856,0.75789404,1.6182670593261719,8.37477421760559,1.4491877555847168,-22.269332714852883,2.2834532,0.004832123406231403,-36.476677539042505,0.33083558082580566,-0.2286997633213379,0.3444253236262025,4.6810531785013154e-05,0.7564785,-0.08473907187473158,5.918652535034879,2.2794042,0.5315351121325085,0.005270609864965081,411,9.8105,0.3302898406982422,0.3725438117980957,0.0026319881435483694,9.770857,16.117372035980225,-9.941494742927329,1.2855510711669922,-60.1463330964734,-0.002638621721416712
547,12.747349129048793,571.5599105358124,0.7500923,1.4786608219146729,8.801119565963745,1.4443814754486084,-24.110229689383278,2.2627368,0.0032361019402742386,-34.48111674587459,0.30711913108825684,-0.30220490819730056,0.2876678248176685,3.173109871568158e-05,0.745079,-0.29219659369320716,6.066144912093535,2.249101,0.5862755983074868,0.003206668043276295,404,9.609352,0.3179607391357422,0.3202989101409912,0.00033988067298196256,9.47921,17.03235411643982,-9.194206163851801,1.1892893314361572,-59.427351609626236,-0.0028667873702943325
490,17.113955684275645,587.8533461093903,0.7391043,1.664146900177002,8.668020009994507,1.3999640941619873,-33.790695011967344,2.233219,0.004122500773519278,-42.23885730425116,0.3421354293823242,-0.005436831865939009,0.42349811211497057,4.581967459671432e-06,0.7359068,-0.0018023094509012042,8.74116358780119,2.224154,0.5579020817832347,0.00786896562203765,413,9.32985,0.31084299087524414,0.31125736236572266,0.0023541771806776524,9.245658,16.290786266326904,-13.691905304043,1.1128716468811035,-67.12837482416164,-0.005514788441359997
535,15.469036790605363,604.8573989868164,0.74116516,1.499643325805664,9.006028175354004,1.4480152130126953,-31.563605646857553,2.2388132,0.003312949789687991,-38.724114630895635,0.3084218502044678,-0.5435148876292102,0.3432509344199658,0.00012110624084016308,0.7392862,-0.009272741029990825,7.052649014742143,2.2334902,0.5576940301630855,0.004946568340528756,415,9.38219,0.3185100555419922,0.33330845832824707,0.004606349393725395,9.332381,17.00119972229004,-10.313944300833278,1.1862623691558838,-61.46711750147373,-0.0003402189468033612
523,13.34658237922728,621.0206255912781,0.7332091,1.6479918956756592,8.57127857208252,1.4942519664764404,-28.281971233936133,2.2172148,0.0038717971183359623,-43.52500208791884,0.33510851860046387,-11.077023193748053,0.35247692622995286,0.00010526084224693477,0.72781986,-0.10152792304951078,7.682550389313922,2.2022848,0.6689727978651832,0.0065363384783267975,401,9.181723,0.31054258346557617,0.3169682025909424,0.0039370302110910416,9.045657,16.16055703163147,-11.456846048863705,1.1462409496307373,-67.9093822959997,-0.002599308267235756
575,15.573980772326276,638.0905358791351,0.726769,1.4859247207641602,8.813941478729248,1.439131736755371,-30.55428754061773,2.1995833,0.0036738701164722443,-36.18708196008236,0.31252241134643555,-1.4616195813767152,0.2729271138805821,0.0006961076287552714,0.7279947,-0.006137639305132793,7.592687747575027,2.2026339,0.5088896809794689,0.005240518832579255,407,9.021254,0.3191416263580322,0.43403196334838867,0.004028975032269955,9.048816,17.067156314849854,-9.599282305427327,1.1939518451690674,-66.63654963376575,-0.0012115438003093004
521,14.342513605294458,654.2364573478699,0.71860933,1.5391998291015625,8.387723684310913,1.5035338401794434,-20.958998652641885,2.1770022,0.0034556807950139046,-30.859628424164008,0.32863831520080566,-0.11544732578026475,0.518969648531113,0.0003586144302971661,0.7160209,-0.12077146779920005,5.729281211854575,2.169528,0.4979631246563596,0.004513142979703844,424,8.819826,0.32992053031921387,0.3145570755004883,0.0014478772645816207,8.754151,16.142364025115967,-9.833869989449397,1.342106580734253,-54.15838868076883,-0.003065265715122223
554,14.45856438443393,671.5943856239319,0.71021026,1.4953725337982178,9.312637329101562,1.4356112480163574,-20.945792044104014,2.1534882,0.004678116180002689,-28.606709643180533,0.31380414962768555,-0.13237744205310928,0.29111451591433435,0.0005464631249196827,0.70510644,-0.05118503373251725,6.031624304528602,2.1387646,0.46261159569137034,0.004415201488882303,436,8.614856,0.317244291305542,0.32187891006469727,0.0006906115449965,8.488944,17.355026721954346,-9.035066703112628,1.1932871341705322,-52.28267408276554,-0.0037245899438858032
492,14.07003540884484,686.9380075931549,0.6994362,1.3687453269958496,8.167550086975098,1.3644390106201172,-31.79822602517877,2.1229117,0.004570856690406799,-39.16370244502845,0.28201794624328613,-15.214312897304705,0.45144801871309814,0.0,0.69648266,-0.08622858511020229,7.934697031447557,2.1141927,0.5961335268344023,0.0026050166925415397,400,8.355431,0.29723286628723145,0.3773834705352783,0.0017039421945810318,8.282896,15.340975761413574,-13.148815752994993,1.1170413494110107,-66.70326614803193,-0.0009010744979605079
519,13.762511437089705,704.8282606601715,0.6932795,1.5144400596618652,9.749409675598145,1.4542458057403564,-32.12420412092933,2.1051788,0.0038069479633122683,-42.31608300404502,0.3253755569458008,-2.6548786969430633,0.4460854797319098,6.90610395395197e-05,0.68889326,-0.006721033371243266,7.378152302486967,2.092298,0.6438189966567803,0.007437533233314753,402,8.2085705,0.31786203384399414,0.41374945640563965,0.004424396902322769,8.103516,17.88565969467163,-11.273418579178793,1.2511088848114014,-67.8723145382659,-0.0030131363309919834
500,18.770857434362696,721.5930209159851,0.6896656,1.7360787391662598,8.88848614692688,1.4558651447296143,-24.84902712226356,2.0947194,0.0036156855057924986,-31.291277461053983,0.3534841537475586,-0.003369525816741198,0.4322867046537111,5.279698234517127e-05,0.6888617,-0.11501334984224898,6.7308301147928065,2.0920594,0.3565179985571548,0.0058123868657276034,435,8.123161,0.32283830642700195,0.32610177993774414,0.004369538743048906,8.101583,16.762064456939697,-11.377981074608499,1.1525752544403076,-60.79877370489245,-0.0014428481226786971
512,13.537954270164258,738.4634177684784,0.68857723,1.4920730590820312,8.993473768234253,1.4116711616516113,-41.68404182462804,2.0915716,0.003685703966766596,-43.57227346864894,0.3030238151550293,-20.11575561749312,0.36024991197999956,0.0,0.6888912,-0.10505204729168781,9.601367188946519,2.0922348,0.6627091654730417,0.005033170571550727,400,8.097631,0.30902767181396484,0.31281232833862305,0.007831798866391182,8.1030035,16.867700576782227,-12.56150547503033,1.171571969985962,-70.37037519574018,0.002798628294840455
502,14.62412911882841,755.5135564804077,0.6792922,1.7409355640411377,8.878507614135742,1.433504581451416,-31.84061381534952,2.0643806,0.003548456123098731,-40.75516818533541,0.34647631645202637,-4.187468555691574,0.4330447347749671,0.0001160154351964593,0.67766225,-0.0963397762595483,8.322244917004024,2.0594196,0.5966375184269096,0.003921750787412748,402,7.8804154,0.3111398220062256,0.7810964584350586,0.003633728949353099,7.841418,17.047468900680542,-12.49103614343902,1.138530969619751,-67.42896123025257,-0.00028802183805964887
600,14.216115877678007,772.516804933548,0.67679805,1.4931766986846924,9.227380752563477,1.460265874862671,-22.48960480911779,2.0568428,0.00320713734254241,-37.274869201415434,0.3129303455352783,-0.15110174000887244,0.28995157341576705,0.0006616840837523341,0.6759093,-0.005597643171162904,6.630179363189982,2.0538666,0.5725337529129138,0.003855922375805676,408,7.8212376,0.32318878173828125,0.34439635276794434,0.0044454843737185,7.7979946,17.000181674957275,-8.488407526894052,1.234708547592163,-58.665925249349904,0.0005895619979128242
510,19.001907544594122,788.3367507457733,0.66859865,1.4526987075805664,8.485511302947998,1.451314926147461,-24.106246567037637,2.0324674,0.004126660991460085,-35.144006346476665,0.30805039405822754,-0.03697400175187359,0.4803441961976733,0.00010567263962002471,0.66650194,-0.003258764186857124,7.267004962854509,2.0259562,0.42213646787368175,0.005728073185309768,434,7.6328964,0.3306887149810791,0.3152742385864258,0.0031547867693006992,7.5833583,15.816368103027344,-11.36408743413356,1.1518712043762207,-58.93859118617049,-0.0025732864160090685
529,16.123733940423133,805.6333060264587,0.6630335,1.4888477325439453,9.325924396514893,1.4379394054412842,-32.3570789282422,2.0157468,0.00488621462136507,-39.92122747894467,0.30910611152648926,-0.004427364671318394,0.3277701989172884,2.2192234609974548e-05,0.66287625,-0.10137800405725274,8.36255029228261,2.0148952,0.6006535101004651,0.0071584421675652266,426,7.5063314,0.3194611072540283,0.32172298431396484,0.004206071607768536,7.4999413,17.29390287399292,-11.137263839736345,1.1915829181671143,-65.12169525950566,-0.002952370559796691
498,11.506694570146417,821.367748260498,0.6593171,1.4779043197631836,8.455608129501343,1.3873724937438965,-29.460933796088813,2.0042932,0.003296331502497196,-44.01064184644233,0.3126945495605469,-17.25715309889666,0.42396309718450753,0.0,0.65926117,-0.3202452773526521,7.421485002453747,2.0040333,0.734593370710072,0.005293888971209526,400,7.420847,0.3183772563934326,0.31274890899658203,0.004703817889094353,7.4189186,15.731684446334839,-12.25598917531137,1.1074652671813965,-63.53826030044407,-0.0005900710821151733
563,17.660366183479045,838.6917579174042,0.6537307,1.5101778507232666,9.239219903945923,1.4210610389709473,-23.772666901307666,1.9871293,0.003524966072291136,-32.5971136475873,0.31752896308898926,-0.06578872943854239,0.3889972662337885,0.00032357624149881303,0.6520343,-0.024422535472603604,6.053990768274601,1.9816029,0.40386580205251443,0.003524294006638229,428,7.2945633,0.3113088607788086,0.3233966827392578,0.0016465751687064767,7.2543616,17.32118821144104,-9.013521124939093,1.189500331878662,-64.2190439406159,-0.0018777188379317522
523,15.767754950459206,854.9733922481537,0.6508999,1.5969600677490234,8.719069480895996,1.4768884181976318,-34.45151221243778,1.9783384,0.004858521744608879,-38.94261737519446,0.331157922744751,-4.225162244087122,0.2700171311610129,0.0001703456073300913,0.64714557,-0.22370657252098164,8.501881677214378,1.9665781,0.5380061079726755,0.003126043127849698,402,7.230718,0.32166004180908203,0.3219907283782959,0.0028702106792479753,7.146181,16.278874397277832,-11.567960160677861,1.1568691730499268,-65.75207438651655,-0.0002558324486017227
464,14.13132055355602,871.9106028079987,0.64407176,1.4930129051208496,9.140224933624268,1.4837417602539062,-23.475838839320396,1.957491,0.0034297648817300797,-39.40939903371233,0.30651378631591797,-3.0028218426499342,0.6392656181307773,4.73558648081962e-05,0.6422308,-0.03243588121622016,5.539337024483685,1.9514937,0.5975788786864935,0.003633081796579063,402,7.0815372,0.32658839225769043,0.34471917152404785,0.001770384842529893,7.0391946,16.934585094451904,-12.461615594420962,1.2359106540679932,-58.49171701567228,-0.00186269695404917
557,17.233418900958885,888.1737816333771,0.6400052,1.5330009460449219,8.745426416397095,1.4319100379943848,-27.465254822763853,1.9447348,0.00388567172922194,-34.499518646577016,0.3253793716430664,-0.009918773421955728,0.4544950824273105,0.0003814726369455457,0.6346357,-0.1164020327736648,7.021212975897123,1.9275361,0.4719594420790848,0.004124596482142806,442,6.9917774,0.3162367343902588,0.33186936378479004,0.0021585479844361544,6.872556,16.26047396659851,-9.486657621259349,1.155904769897461,-59.7680400747402,-0.0019660484977066517
567,12.478988419264951,905.1936943531036,0.6353945,1.509896993637085,9.327072858810425,1.4125502109527588,-34.78162661300992,1.9301529,0.004399790428578854,-37.38868946281382,0.3143928050994873,-0.8966110271117089,0.27058160881004434,3.0273197353380965e-06,0.6318254,-0.029525913118420576,7.244063135042118,1.9187791,0.6338083249435458,0.0050380725879222155,403,6.8905635,0.31296277046203613,0.32500267028808594,0.0035863532684743404,6.812636,17.017064094543457,-9.024979018598966,1.1820156574249268,-66.20478365183983,-0.001451719319447875
