0AverageReturn,1ProcessExecTime,1MaxReturn,0EnvExecTime,0MaxReturn,1Perplexity,dLoss,ComputeUpdatedDistTime,LossBefore,Time,0ExplainedVariance,1AverageReturn,0ProcessExecTime,1NumTrajs,1MinReturn,1AveragePolicyStd,1Entropy,0AveragePolicyStd,0StdReturn,LossAfter,0Perplexity,1ExplainedVariance,MeanKLBefore,1PolicyExecTime,0NumTrajs,MeanKL,0MinReturn,1StdReturn,0PolicyExecTime,1EnvExecTime,0Entropy,ItrTime
-38.25714400350873,0.3456132411956787,-0.0917690810279622,1.4161357879638672,-0.10602843104244115,13.029554,0.0076807416044175625,0.3326301574707031,0.001728113740682602,266.0271854400635,0.5070575011284397,-12.578226139369752,0.32023191452026367,489,-26.94355810850961,0.87355334,2.5672202,0.87696266,16.769864163295058,-0.0059526278637349606,13.133885,0.5557639432715732,2.0796498574782163e-05,8.716078519821167,416,0.006742104887962341,-65.45828519411694,5.603400803817679,1.183758020401001,1.6623866558074951,2.5751956,16.292118549346924
-42.104710502682835,0.29935121536254883,-0.10200890914428508,1.4315037727355957,-0.10195846586164199,12.523471,0.008073868918154176,0.3234996795654297,-2.431536361147124e-10,282.2808504104614,0.5392297650663174,-15.901294164434535,0.3308136463165283,466,-33.44261403885559,0.85646594,2.5276046,0.86328566,17.40868354029789,-0.008073869161307812,12.72747,0.6115537154616574,0.0,8.811548471450806,408,0.006901893299072981,-69.47760621144933,7.52925272049965,1.2826437950134277,1.4715549945831299,2.5437627,16.250369548797607
-38.674152435365684,0.31108808517456055,-0.08612084829590397,1.3961272239685059,-0.00987805342871718,12.44362,0.007190332864411175,0.40737175941467285,0.0011067796731367707,297.9773950576782,0.5359582420024929,-12.638154030219326,0.307861328125,498,-34.960549204785316,0.8536537,2.521208,0.8579272,16.347074011569966,-0.0060835531912744045,12.570988,0.3989681611128878,1.053742039403005e-06,8.292612314224243,417,0.00767020508646965,-70.24097816456153,7.180577748275316,1.177931547164917,1.450451374053955,2.5313916,15.693742275238037
-37.49707104840443,0.3012697696685791,-0.0029411657259861682,1.4208173751831055,-0.00935549281696939,11.933054,0.005754837999120355,0.33546924591064453,0.006791215389966965,314.3525035381317,0.4687583483475245,-13.741628088503013,0.32166099548339844,505,-30.626721201526177,0.83618456,2.4793122,0.83931124,17.904727300085145,0.00103637739084661,12.028805,0.615720835433244,5.0601523980731145e-05,9.004374027252197,411,0.007350732572376728,-68.15450136388036,8.135068935403478,1.2689182758331299,1.448122501373291,2.4873042,16.372218370437622
-37.33260885474479,0.3116300106048584,-0.10072425356082329,1.3951196670532227,-1.3711599714841607,11.725061,0.0058629418490454555,0.4708106517791748,0.007449677679687738,330.28747391700745,0.5968202801120541,-11.249254201937354,0.3119935989379883,510,-31.23631267628128,0.8287091,2.4617286,0.8314333,13.503218944432502,0.001586735830642283,11.804599,0.32824056415766856,0.0005092835635878146,8.395646810531616,405,0.0067658512853085995,-59.87806657115161,6.768525458600923,1.218125820159912,1.4577665328979492,2.4684892,15.93204641342163
-38.49386736746907,0.302523136138916,-0.03911150228880738,1.4094181060791016,-4.005321786777611,10.985976,0.005814746953547001,0.3306701183319092,0.005139191634953022,346.50188517570496,0.6064516333423553,-11.541218296648749,0.31812381744384766,514,-25.940344900436955,0.8022231,2.3966196,0.80362266,13.55451048776606,-0.0006755553185939789,11.029708,0.385065942843573,0.00020430737640708685,8.834705352783203,403,0.0070588658563792706,-61.71140826113542,6.952740358385378,1.2906856536865234,1.4447166919708252,2.4005923,16.21159315109253
-39.058241301029845,0.3055393695831299,-0.2646609146872033,1.3103368282318115,-3.4289825545698727,10.517226,0.004354375880211592,0.32314562797546387,0.00879284180700779,362.0800349712372,0.6077697398767378,-10.873669530940793,0.3251352310180664,531,-28.53442427904899,0.7848493,2.3530145,0.7865577,13.667770876484747,0.004438465926796198,10.564914,0.33120157986765,1.6655343415550306e-06,8.345330715179443,404,0.0070043522864580154,-61.76714495080932,6.756623027192319,1.175170660018921,1.4075548648834229,2.3575385,15.57426118850708
-44.80743912075288,0.30989837646484375,-0.011816646753404984,1.4079852104187012,-0.20713299504620453,10.079554,0.009891980094835162,0.3448750972747803,0.003108152886852622,378.39673686027527,0.6562185991428141,-13.394153847720936,0.31720948219299316,480,-32.545874271470666,0.7683144,2.310509,0.7709517,14.394087024595887,-0.00678382720798254,10.1506815,0.38264267520997364,0.0007762668537907302,8.918785333633423,407,0.007205836474895477,-66.87517059420243,7.951635694240174,1.270122766494751,1.464193344116211,2.317541,16.313870906829834
-38.46612987970498,0.3104743957519531,-0.08375750235124461,1.3451182842254639,-4.071498525625605,10.020717,0.0070830772165209055,0.3380436897277832,0.004390680696815252,394.7314760684967,0.6548306021762165,-10.384809843855836,0.3155477046966553,538,-28.614343085647292,0.76606417,2.3046546,0.76751846,12.189595159043087,-0.002692396519705653,10.060138,0.30964770318360235,3.0575804430554854e-06,8.993875503540039,402,0.00720194960013032,-64.9407374365105,6.845051239390695,1.1147146224975586,1.4322335720062256,2.3085809,16.331831455230713
-44.014829582921166,0.3193247318267822,-0.14862405290558525,1.388995885848999,-28.557013130740298,9.585022,0.007148561300709844,0.43140292167663574,0.004939149599522352,411.06241488456726,0.7685973397516235,-9.122787188434884,0.3164691925048828,574,-30.721262241389766,0.7495078,2.2602017,0.7519095,10.511940122808884,-0.0022094117011874914,9.650148,0.256593569748383,0.0,8.952830791473389,400,0.007550331763923168,-67.73521833459355,7.068032947316616,1.2710411548614502,1.4912316799163818,2.2669733,16.328025579452515
-37.56196647266831,0.3042113780975342,-0.2891319158366681,1.368055820465088,-22.422939153396452,9.096195,0.006304935785010457,0.3472883701324463,0.0013697517570108175,427.0116341114044,0.7399260708323285,-9.280299989398953,0.31593823432922363,538,-20.99249868800059,0.7301347,2.2078562,0.7331772,9.65899276657154,-0.0049351840279996395,9.1752825,0.3459797763514645,0.0,8.646178007125854,400,0.0087893046438694,-58.79236602699466,5.586654724896495,1.2462401390075684,1.4379873275756836,2.2165132,15.94553017616272
-37.188466559577996,0.30065417289733887,-0.1957653029442836,1.530522346496582,-0.003999084524481323,8.815164,0.00670753582380712,0.38393568992614746,0.0030079747084528208,443.1737997531891,0.5985458317112213,-9.636145285664519,0.34009456634521484,544,-30.822350113187944,0.7186184,2.1764734,0.7232007,13.986620275028079,-0.0036995611153542995,8.930241,0.32325746963381685,5.791888543171808e-05,8.201133251190186,413,0.009080103598535061,-66.47464667881901,6.742089417392761,1.6663026809692383,1.3401548862457275,2.1894433,16.159406185150146
-41.1122044633734,0.3049154281616211,-0.12425283536821903,1.369558334350586,-18.32330333911113,8.512359,0.006506972946226597,0.32552313804626465,0.002036597114056349,460.09148025512695,0.6085180199347178,-13.630977765002175,0.30704665184020996,488,-34.64465951349041,0.7061037,2.141519,0.70587146,14.360522576784753,-0.004470375832170248,8.507783,0.40466811135102865,0.0,9.415600538253784,400,0.008670448325574398,-70.73860400089615,8.983925916998444,1.134382963180542,1.4351086616516113,2.1409814,16.912845373153687
-39.18941827987689,0.31307291984558105,-0.00998577362006502,1.4989044666290283,-0.0023481403720826853,8.305889,0.006650286726653576,0.31988525390625,0.0011774096637964249,477.0940487384796,0.5520538950281965,-11.96614402259536,0.33275365829467773,507,-29.52702325009257,0.69751525,2.1169648,0.7043304,15.923203850730086,-0.005472877062857151,8.470898,0.3189413490356906,1.4236826473279507e-06,8.70703935623169,411,0.008661449886858463,-67.1142046879359,7.827185317083529,1.9463260173797607,1.4189822673797607,2.1366365,16.998818159103394
-39.50611163200452,0.30030107498168945,-0.006232193228729397,1.3448097705841064,-0.0062556349101087075,8.243375,0.007498231250792742,0.41983485221862793,0.0033203079365193844,494.3833751678467,0.6578181009814823,-10.140376083590347,0.3237876892089844,543,-26.366409658650582,0.69485193,2.1094098,0.6964766,13.096052497372533,-0.004177923314273357,8.283576,0.3432308631936539,4.4325830117486476e-07,9.243382215499878,408,0.009534851647913456,-61.27842287131584,7.0961258827909,1.2717266082763672,1.454643726348877,2.1142747,17.286479949951172
-36.721060807474764,0.2919600009918213,-0.0072994487930247145,1.4125065803527832,-0.007508695321588802,8.002024,0.004009655676782131,0.3169288635253906,0.007251945789903402,510.1375732421875,0.6166844761755577,-7.839954486347904,0.3297443389892578,610,-24.3595476428772,0.6845815,2.0796945,0.68829435,13.20343345613038,0.003242290113121271,8.091085,0.27473536995711423,0.004536881577223539,8.370405435562134,408,0.008491543121635914,-62.13531219987154,6.295658880505387,1.2873103618621826,1.379335641860962,2.0907629,15.751471757888794
-39.47581224671513,0.3068976402282715,-0.09504437110187143,1.4293971061706543,-8.8847104363145,7.9601274,0.005373222209300366,0.32549309730529785,1.4607010143663501e-06,526.9225945472717,0.654326604607319,-10.175368963257828,0.3193831443786621,540,-27.702915982451337,0.68280905,2.074445,0.6852739,12.51041596255456,-0.005371761508285999,8.01918,0.29464067248675774,0.0,9.149635314941406,401,0.00893380492925644,-62.97211723492468,7.290453192286475,1.2713463306427002,1.4960591793060303,2.0818362,16.782032251358032
-30.583037640334968,0.3027365207672119,-0.0644581599418535,1.4192910194396973,-0.005839689238391261,7.3932414,0.004866244737058878,0.33051514625549316,0.003279270138591528,542.7004506587982,0.39417037930239573,-7.718324988816121,0.3297755718231201,599,-22.42029646146773,0.6581497,2.0005662,0.6619764,16.886947752985535,-0.00158697459846735,7.4820867,0.37958062608166665,0.001077772700227797,8.404887199401855,438,0.009534184820950031,-60.28719538118595,5.526404062690646,1.180938959121704,1.3625431060791016,2.0125117,15.775044918060303
-37.12037558504502,0.3155076503753662,-0.022765984852841058,1.4403584003448486,-0.3310093295018396,7.1995597,0.004301831475459039,0.3286612033843994,0.0031683470588177443,559.1176748275757,0.5195230352284993,-9.175502690401434,0.3346986770629883,605,-32.91372517990054,0.64944637,1.9740199,0.6541557,15.76363575149548,-0.001133484416641295,7.3050327,0.3656171063622756,0.00018776522483676672,8.993175506591797,408,0.006810156628489494,-71.42277622217736,8.010604990928499,1.2895853519439697,1.4399280548095703,1.9885635,16.41447615623474
-39.43668834745898,0.3028542995452881,-0.2929606132051472,1.3745639324188232,-15.68825489621387,7.2812295,0.005097274435684085,0.3171219825744629,0.0038283145986497402,575.1387584209442,0.6168417126354317,-11.974977678184402,0.33670973777770996,504,-31.377325288099904,0.65314305,1.9852997,0.65624714,13.553974054757123,-0.0012689598370343447,7.3522363,0.36881159697683097,0.0,8.718964099884033,400,0.008608638308942318,-67.59171839019093,7.706733406088557,1.2107152938842773,1.4730641841888428,1.9950045,16.018259048461914
-39.275257479783136,0.30687928199768066,-0.25733878795537607,1.3772432804107666,-0.0068668054676792436,7.0405726,0.004815543536096811,0.3205437660217285,0.003460960928350687,591.439683675766,0.5891985083371973,-10.576933829166357,0.31247949600219727,536,-29.753435671567704,0.6423464,1.9516895,0.64354014,14.609232713234148,-0.0013545826077461243,7.0682573,0.34379077806239056,9.929653060680721e-06,9.031538486480713,408,0.006411622278392315,-66.77151029941798,7.63544117059401,1.2602870464324951,1.4707441329956055,1.955614,16.297354221343994
-37.23280479424811,0.30709123611450195,-0.09765896689199523,1.4323821067810059,-3.116590440479136,6.8222904,0.005928750149905682,0.3120408058166504,0.004266828298568726,607.6200520992279,0.6467304813679111,-8.839269135132046,0.32121753692626953,599,-24.432906117783467,0.6324023,1.9201952,0.6387667,12.02599750164639,-0.001661921851336956,6.961369,0.2537946742157293,0.00026852620067074895,8.70957326889038,403,0.007199890911579132,-56.14726590478743,6.960575641106485,1.226224660873413,1.4365451335906982,1.9403762,16.177510023117065
-42.98968294293967,0.3111412525177002,-0.22431810243412123,1.4085891246795654,-3.9615636119562847,6.8919406,0.00463159941136837,0.3363022804260254,0.0025166634004563093,624.2697713375092,0.6894352965203787,-10.522349943444366,0.3168675899505615,538,-26.21953169652738,0.6356753,1.9303527,0.6376376,12.622521068986696,-0.0021149360109120607,6.9351196,0.28150447057675954,4.328933300712379e-06,9.22067642211914,401,0.007826796732842922,-62.59114983582903,7.298436169145659,1.2511415481567383,1.493387222290039,1.9365983,16.646657466888428
-40.83138519438521,0.29239964485168457,-0.14201761156306966,1.2481842041015625,-16.34256149239034,6.579151,0.005891679786145687,0.4333813190460205,0.003387708216905594,640.1002657413483,0.5812475559733634,-14.625492449228444,0.3021535873413086,452,-33.65832211529085,0.62126034,1.8839058,0.62279034,15.095851463066754,-0.0025039715692400932,6.6166515,0.46506044725561557,0.0,8.699648141860962,400,0.008120625279843807,-68.16715747176823,8.154130681193315,1.0210046768188477,1.4223952293395996,1.8895894,15.827677965164185
-38.55543921969422,0.30414581298828125,-0.0903736832175453,1.386763572692871,-1.604280908674719,6.502071,0.006005233037285507,0.3176589012145996,-0.0004898022161796689,656.3210027217865,0.6191168042654089,-10.264935745097256,0.3006751537322998,534,-31.86944611055554,0.6174053,1.8721207,0.617172,13.276397831685074,-0.006495035253465176,6.4982724,0.3805646077460707,2.897299054893665e-06,9.150850534439087,401,0.009193782694637775,-69.45114208137218,7.2076959922704305,1.230865478515625,1.4340806007385254,1.8715364,16.217891693115234
-33.47959037184707,0.30385398864746094,-0.02925361328267635,1.3546383380889893,-2.985579943836494,6.384429,0.005282045807689428,0.34627747535705566,0.006636590696871281,672.4635977745056,0.5931081485373826,-8.401427751900274,0.31653690338134766,571,-21.458301621123635,0.6117678,1.853862,0.61234266,12.128882234683777,0.0013545448891818523,6.3963304,0.35959139354905956,0.0002745329402387142,8.845258235931396,404,0.009296102449297905,-51.209479931290936,6.0729915071779645,1.172102689743042,1.4084234237670898,1.8557245,16.13805842399597
-37.6392862996676,0.2942793369293213,-0.11869877290827444,1.4480416774749756,-3.226356237670625,6.1872997,0.005554916802793741,0.35437703132629395,0.007856023497879505,688.7235293388367,0.6389735227687985,-9.329484341746175,0.33794331550598145,573,-24.244738097242223,0.6023403,1.8224988,0.60494906,12.362295095699492,0.002301106695085764,6.242655,0.3711202778256454,1.0421355000289623e-05,8.564364194869995,401,0.00754754850640893,-59.46985256895616,7.066058080806188,1.5692150592803955,1.3811137676239014,1.8314055,16.25712776184082
-34.1428750597891,0.30321550369262695,-0.03716014337812335,1.3909308910369873,-0.19739909766841354,6.141068,0.0030107630882412195,0.33730602264404297,0.0008404990658164024,705.1317429542542,0.49577402150324523,-10.596361890463156,0.32410359382629395,539,-28.41671015794462,0.6000898,1.8149986,0.602891,15.905402298638412,-0.002170264022424817,6.200213,0.37099538189516235,7.896126044215634e-05,8.771974086761475,422,0.009424620307981968,-58.09745389356692,7.655004816792969,1.255364179611206,1.412489414215088,1.8245836,16.404866218566895
-37.338408217827684,0.2916684150695801,-0.005403807200211172,1.4703564643859863,-0.46817906198029036,6.0509715,0.008013945305719972,0.3461887836456299,0.002764488337561488,721.759307384491,0.5634153481976629,-11.469142374421557,0.3271183967590332,530,-29.140243777365942,0.5956774,1.8002188,0.59732574,14.725258956373226,-0.0052494569681584835,6.0853477,0.36240744853521967,2.436196882626973e-05,8.463732481002808,405,0.006999545264989138,-59.44213532619957,8.38798356859122,1.9421780109405518,1.3457245826721191,1.8058839,16.623918771743774
-37.502057120844185,0.29732203483581543,-0.008222476557727306,1.3529183864593506,-0.7403986190684609,5.990529,0.0074217545953119135,0.3341231346130371,-2.4992501401754907e-09,739.2009601593018,0.5216566870265523,-11.900704822045554,0.3110475540161133,515,-26.813610060055456,0.59263057,1.7901797,0.5952248,16.075411984140803,-0.007421757094562054,6.0427804,0.34950038501121694,0.0,9.456834316253662,410,0.007647098042070866,-56.32028983735705,7.8526955218566385,1.2570085525512695,1.4327082633972168,1.7988642,17.438826322555542
-40.98838159294275,0.29334521293640137,-0.21999709447563434,1.383934736251831,-15.957226670048236,5.982164,0.006127382046543062,0.3237154483795166,-0.0002443069824948907,755.1237072944641,0.5837300101768559,-14.217501490742043,0.31102418899536133,461,-36.32021430308306,0.5923379,1.7887824,0.5944181,15.100249568427332,-0.006371689029037952,6.024817,0.4237030774223519,0.0,8.668844938278198,400,0.006633670534938574,-66.72975727435845,8.290615620029362,1.1514739990234375,1.4021086692810059,1.7958871,15.919944286346436
-36.25365888753341,0.3081786632537842,-0.10698532981938605,1.3533339500427246,-1.1657518493396224,5.978126,0.003973992541432381,0.37917304039001465,0.002497282112017274,771.9163937568665,0.4916463196271035,-11.626343042252293,0.3202364444732666,499,-30.615139801677245,0.59244275,1.7881072,0.59349924,15.992330550599986,-0.0014767104294151068,6.0034924,0.43699344012041774,0.0,9.596925973892212,407,0.009274829179048538,-65.4915220891308,7.291820923422472,1.2238163948059082,1.4687416553497314,1.7923414,16.789543628692627
-33.86576906143324,0.29212045669555664,-0.009043584643072717,1.4476525783538818,-0.01100083633535666,5.8878717,0.008278965775389224,0.31560420989990234,0.0005988970515318215,788.0525813102722,0.38449144324906825,-12.180036880981993,0.34917736053466797,501,-34.77085629223408,0.58792335,1.7728946,0.59030175,20.265415281555565,-0.007680068723857403,5.937284,0.4461740547137266,0.0002869838790502399,8.684983253479004,448,0.009081468917429447,-69.31015646250114,8.303379460462434,1.2949626445770264,1.3834190368652344,1.7812518,16.133344650268555
-36.97482584706532,0.3144412040710449,-0.1006288574858842,1.387791633605957,-0.011385012197180489,5.667396,0.0034471830585971475,0.3334834575653076,0.001771995215676725,805.0745143890381,0.5763566728566563,-8.987783066043503,0.31759023666381836,557,-26.11083781591576,0.57669157,1.7347298,0.5824422,15.116590060641904,-0.0016751878429204226,5.7796054,0.35910538618580023,4.150072072661715e-06,9.670703172683716,417,0.006656537298113108,-58.89301601233079,6.329151515233448,1.2354884147644043,1.4778022766113281,1.7543354,17.019136905670166
-35.02377948027333,0.30791473388671875,-0.09015352497231731,1.3230667114257812,-0.6723260168552864,5.658336,0.003427762188948691,0.314136266708374,0.003999697044491768,821.205037355423,0.5754492388063179,-9.163064168084937,0.33109307289123535,546,-25.64417807177756,0.57623965,1.7331299,0.58053774,13.336280235727125,0.000571934855543077,5.7444744,0.31485456002908374,5.158491148904432e-06,8.845786809921265,406,0.009530559182167053,-60.24930994952237,6.290746777401372,1.2188012599945068,1.4308276176452637,1.7482384,16.12714648246765
-41.96709381310793,0.2966268062591553,-0.11622736931031348,1.3585278987884521,-16.823730715851195,5.610589,0.00799753563478589,0.4220571517944336,0.003928116988390684,838.1253776550293,0.6805844580976583,-11.28264002653793,0.31722021102905273,524,-26.028745326994606,0.5739606,1.7246557,0.5770058,12.515345215447283,-0.0040694186463952065,5.670283,0.3528833530078813,0.0,9.290858030319214,400,0.008343469351530075,-63.73446477211794,7.592085299909225,1.2343051433563232,1.4549806118011475,1.735239,16.91719913482666
-32.2884994458237,0.306262731552124,-0.030493418596563144,1.2599990367889404,-0.006399335867441896,5.503564,0.008887507719919086,0.40882086753845215,0.0022321126889437437,854.3061892986298,0.4569137237082417,-8.642858194686001,0.30289721488952637,580,-22.820075442664088,0.5684578,1.7053958,0.5718036,17.781900954083916,-0.006655395030975342,5.568994,0.2949948616302741,0.0003540339239407331,9.050924301147461,457,0.008217474445700645,-55.840911737669565,6.500933383963356,1.0400567054748535,1.4093575477600098,1.7172145,16.17781686782837
-43.21074233714867,0.30775928497314453,-0.00846469906048852,1.3715572357177734,-14.108101392566438,5.4357653,0.007557958131656051,0.3160817623138428,0.0031112718861550093,870.9126937389374,0.6443801913318574,-13.707258632816053,0.31813573837280273,473,-33.785597889438364,0.56497097,1.6930003,0.5690613,14.02312442356147,-0.004446686245501041,5.516366,0.5396407357920492,0.0,9.50996446609497,400,0.009967857040464878,-66.81088644762129,8.478623819621907,1.2328369617462158,1.4664397239685059,1.7077193,16.60370135307312
-29.340341316657973,0.307232141494751,-0.0034376711076638,1.3645155429840088,-0.0074805524035023154,5.3323054,0.004970065733854945,0.33551716804504395,-1.4468382047994055e-09,887.4461665153503,0.3575346241947164,-7.913214650682652,0.3434324264526367,606,-19.765215670125926,0.5595772,1.6737837,0.56167483,17.558590313781504,-0.00497006718069315,5.3751445,0.5100250380295643,0.0,9.083495855331421,448,0.009802746586501598,-53.03034624908069,5.999040980005498,1.1548681259155273,1.408982276916504,1.6817855,16.530253410339355
-38.86960204359599,0.32332754135131836,-0.002073334772545489,1.4937458038330078,-2.198052146628783,5.2637186,0.0,0.38634347915649414,-0.005721468944102526,905.0143225193024,0.509954557236193,-11.223950649368206,0.3416409492492676,544,-30.433618163201576,0.5557952,1.6608378,0.55855817,16.742893738798433,-0.005721468944102526,5.317338,0.44123054141130047,0.09002630412578583,9.123164653778076,405,0.09002630412578583,-63.06731478082973,8.0505505861102,1.6053540706634521,1.5227162837982178,1.6709728,17.564799547195435
